"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"22","DEB",11367,4116695,961595,297,11.5,19.5,30.1,17.8,28.8,45.1,22.1,32.8,55.9,1,6,48,246,0,2,19,106,NA,NA,3,15,8301,93757,1113641,5833312,0,66576,903045,4678513,NA,NA,654575,2860045,7.3964258464618,12.7665313072744,21.155753778213,14.405733701428,22.9585340667694,37.7714951921385,17.7017440446766,27.2676692103738,48.0384136303515,2.71533475275676,15.4696240552191,83.3603118521047,257.648283392382,1.21212428902311,6.50876346195188,36.1823635221944,107.132281842595,NA,NA,NA,15.6600593437211,118882.439910899,440281.092258717,2093166.28804854,6194180.43019048,108860.193183853,379683.233852156,1770983.2361851,5156127.77985253,NA,NA,NA,3443141.13164371,7.4,12.3,20.3,13,20.2,35.2,16.5,24.3,45.3,0,3,28,186,0,1,10,75,NA,NA,2,13,0,28817,493938,4498802,0,11888,358920,3744179.5,NA,NA,181141,2344647,16.9,29,42,23.5,40.4,54.2,28.1,46,63.8,2,12,73,275,1,5,32,121,NA,NA,6,19,25913,254042.5,2348329,6877065.5,18360,203649,2053880,5838096.5,NA,NA,1586772,4354927
"23","DEC",1862,986063,193267,62,9.4,14.5,26.9,14,19.2,45.05,16.5,21.45,55.1,2,13,52,140,1,7,19,50.5,NA,1,3,7,21647,245775,813073,2516735.5,11617,197248,598864.5,1885996,NA,107568,275617,1114641,6.59092917998139,10.7269073071396,19.7833744902709,11.9064610476207,16.0104478111439,43.840925884046,14.1853146299983,18.7389027881586,54.6975985307227,3.38511535267016,17.3513173093403,53.8437655606183,144.922655043339,1.94100884020595,8.24329074308639,20.1665877332381,52.8132218732474,NA,NA,3.17277293641481,7.58501738732718,74778.6437245896,283262.877708625,903640.839988926,2743455.33859398,64159.5740586555,217059.388131387,663115.331792188,2096465.19977527,NA,NA,351790.275119338,1242841.76700779,6,8.925,18.6,10.6,13.8,40.1,12.9,16.2,51.1,1,8,47,117,0,2,18,44,NA,1,3,6,6910,93503,711988,1898021.75,0,52659,503621,1378744,NA,107568,250103,712376,13.375,22.4,34.2,17.2,27,49,19.8,30.2,59.1,4,19,56,165,2,9,21,60,NA,1,3,9,57272,324178,983908,3412892,41250,252644,744400.5,2688996.25,NA,107568,367214,1742608
"24","DED",11717,4058872,1593588,424,10.8,16,27.7,16.9,25,46.9,20.6,31.1,60.3,1,6,36,129,0,2,13,48,NA,1,2,8,11135,115953,865284,2799938,0,93983,733380,2237272,NA,238690,549506,1459537,5.32358909076216,8.75599023571079,16.7941932389097,14.5744173750737,22.9136417211481,44.3854846617483,18.5933417708172,28.5417380247518,58.3753575870339,1.79251476764973,8.520877968066,42.4207432508342,127.634549204804,0.906768432214665,2.88423212163379,15.5288328875609,49.387378069572,NA,NA,NA,8.46202171440735,201238.599030223,341239.829851249,1069829.39230111,2811946.18955636,194976.270950402,301699.71134665,885489.676071086,2283324.02585521,NA,NA,NA,1527671.29516403,7.3,10.7,18.9,13.4,20.3,39.6,17,26.1,52.6,1,4,26,113,0,1,10,43,NA,1,2,7,5024,49818,673773,2310929,0,29907,508271,1799425,NA,90466,289889,1113983,14.9,21.7,36.4,21.1,30.5,54.9,25.2,36.6,69,2,9,48,137,1,3,16,53,NA,1,3,9,29550,505455,1220163,3048754,22890,463986,1020292,2468091,NA,477154,782728,1652935
"25","DEE",8058,2169457,576803,160,13.3,18.1,37,20.4,27.6,52.7,24.9,33.6,62.2,1,4,26,100,0,2,12,40,NA,NA,3,6,6646,68880,718308,2543823.5,0,52693,613235,2046928,NA,NA,438966,1296350,7.53849967987381,11.5818541690386,27.5182272338194,17.1677518844577,25.2580213850747,48.2125509286424,22.1612910511709,31.0697711454987,60.3375169454842,1.33802605905533,5.62184177884143,31.628226325758,103.521880820869,0.737032354178949,2.83563675150049,13.6870378163753,41.4684397985302,NA,NA,NA,6.2957233077217,72745.7359270085,219648.505431083,921226.167251068,2878784.10626392,68481.0914869481,199864.295874037,795227.600477908,2455144.20046675,NA,NA,NA,1777257.48342097,8.7,12.1,25,16.1,21.6,41.8,20.5,27.1,53.7,0,2,17,86,0,1,6,35,NA,NA,2,5,0,27882,374104,2221251,0,16028,301213,1817517,NA,NA,238751,1132278,18.4,26.7,50.8,25.8,37.4,66.3,30.5,45.2,75.6,1,6,34,113,1,3,16,46,NA,NA,3,7,20615,236418,1126244.25,4242707,18496,216243,1003788,3984228.75,NA,NA,782728,3638206
"26","DEF",11712,2925095,918394,289,11.7,16.5,27.1,18.1,26.5,44.6,22.4,32.7,54.2,1,5,26,82,0,2,11,35,NA,1,3,6,8731,102660,1804206.5,3053444,0,82466,1719561,2730362,NA,212700,1640757,2129800,5.98924619542269,9.44134405891095,18.7609961044,15.5739548971915,23.2340747907333,NA,20.2882537832104,29.6074332970381,NA,1.80646782412195,7.23106087152725,33.3754237041874,87.7027016216567,1.0573239501623,3.57063069746453,15.2401771566394,36.8249817527294,NA,NA,NA,NA,331391.808027432,646827.305248547,1814402.15522812,2942353.60891116,326288.890124252,621566.395802871,1689065.52422229,2589404.60608835,NA,NA,NA,NA,7.9,10.8,17.275,14.3,20.4,34.5,18.1,26,44.3,0,3,16,57,0,1,6,20,NA,1,2,4,0,29421,400784,2451802,0,15608,362876,2198063,NA,79610,349924,1901404,16.2,22.8,39.225,22.7,34.5,59.5,27.9,42.7,65.7,2,8,36,96,1,4,16,42,NA,1,4,6,28600,285438,2254536,3253597,24852,265447,2114639,2849699,NA,1551480,1901404,2157518
"27","DEG",7515,2108511,475297,122,12.6,17.4,36,19.3,26.5,54.3,23.5,32.7,66.8,1,5,25,111,0,2,11,44,NA,NA,2,7,7178,63637,503132,2169220,0,43893,406291,1721012,NA,NA,214188,983262,8.19540078282732,12.1084424980472,31.1639326045725,18.6091832103319,25.4907859622265,50.0223668740642,23.3291915953961,31.3963598008262,62.7444328722972,1.15647677436826,5.37868382000378,30.2595884014833,113.107537024943,0.696403291232533,2.5919788893679,12.7445263505858,42.8335071526779,NA,NA,NA,6.67031426442641,38515.4505544434,121356.644727014,624061.955142278,2082294.2373694,35465.6939209708,103093.88473667,505771.092994061,1608891.39920257,NA,NA,NA,924247.576627772,8.5,12.2,22.8,15.7,21.5,38.7,19.8,27.5,50.1,0,3,20,100,0,1,8,36,NA,NA,1,6,0,35942,310043,1587105,0,18655,217709,1143825,NA,NA,149335,571776,17,23.75,51.3,23.9,32.9,66.35,28.5,38.7,76.9,1,7,35,129,1,3,15,48,NA,NA,3,8,19672,148561.5,665366,2508818,18655,124467,541709,1959645,NA,NA,340066,1203060
"28","DK0",37730,5883750,2097803,537,15.8,22.3,44.8,24.4,32.8,74.7,29.7,40.1,NA,0,3,13,41,0,1,6,17,NA,NA,1,2,0,32546,215702,737116,0,23183,167997,571221,NA,NA,213564,305004,6.79820133418314,11.4253629063098,NA,18.4849862757594,NA,NA,23.5496828893138,NA,NA,1.57791374548545,6.94193635011685,24.4665901848311,51.1921024856597,1.08218738049713,3.95670788187805,12.4622981941789,22.5848633949437,NA,NA,NA,NA,332181.71511604,497224.720554238,918308.339365541,1381283.88422911,328822.131390015,477219.725024687,837929.744867304,1190730.57010019,NA,NA,NA,NA,10.8,14.8,30.1,19,24.8,58.8,24.2,31.4,NA,0,1,9,30,0,0,3,12,NA,NA,1,1,0,13490,134618,487097,0,0,97300,374544.25,NA,NA,91440,213564,21,32.5,63.5,30.4,44,91.8,36.7,52.8,NA,1,4,18,49,1,2,10,20,NA,NA,2,3,11157,88119,457954,911818,10260,79610,382901,724476,NA,NA,305004,407301
"29","EE0",14273,1307567,591946,124,25.5,47.2,58.9,42.6,77.9,NA,55.4,99.05,NA,0,1,3,10,0,0,1,3,NA,NA,NA,1,0,6156,40418,186149,0,0,30791,127244,NA,NA,NA,85364,9.65397008336859,19.6038882137588,NA,NA,NA,NA,NA,NA,NA,0.843342635597258,1.86459049517157,3.89732380826374,9.33587494942898,0.656656217233993,1.08610189764655,1.66333503369235,2.48988694269586,NA,NA,NA,NA,151885.677296077,181235.71773607,220832.247547544,306421.750714877,150541.557842925,175759.788833765,205807.619494068,258544.066567143,NA,NA,NA,NA,16.3,28.5,34.8,32,59.8,NA,46.5,85.5,NA,0,0,2,8,0,0,0,2,NA,NA,NA,1,0,0,15956,143927,0,0,0,96453,NA,NA,NA,85364,36,64.9,77.5,53.9,94.8,NA,65.7,115,NA,0,1,4,12,0,1,1,4,NA,NA,NA,1,0,14637,106882,438119,0,11774,85364,384249,NA,NA,NA,353458
"30","EL3",1836,3719235,3281495,377,8,11.9,20.6,16.9,23.5,NA,23.2,34.1,NA,1,5,18,29,1,2,7,12,NA,1,1,1,18923,3270941,3451665.5,3613495,15379,3244776,3358292,3483974,NA,3232150,3232150,3232150,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43558850139881,7.5339264660609,20.2919027703278,30.9651565442893,1.11105348277267,3.38523459797512,8.04343285648796,12.1464758209686,NA,NA,NA,NA,2979326.3253247,3213323.63367198,3450449.98492055,3608323.71491342,2976862.75315542,3180675.69616601,3356139.29913813,3464067.2997568,NA,NA,NA,NA,3.05,4,5.175,12.1,17.7,NA,17.6,27.1,NA,0,2,11,28,0,0,4,11,NA,1,1,1,0,24189,3339284,3593763,0,0,3290279,3464242,NA,3232150,3232150,3232150,14.6,26.3,35.9,24.5,32.7,NA,31.6,47.5,NA,2,8,20,31,1,3,8,12,NA,1,1,1,3232150,3309218,3473927,3631091,3232150,3271356,3375822.5,3484190,NA,3232150,3232150,3232150
"31","EL4",4292,1033906,294402,55,28.85,41.8,49.1,70.2,88.9,NA,96.35,NA,NA,0,1,1,2,0,0,1,1,NA,NA,NA,1,0,5197,22757,60234,0,0,22757,60110,NA,NA,NA,148874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741083812261463,1.02468019336381,1.72488988360644,3.02389095333618,0.537138772770445,0.648416780635764,0.876175396989668,1.72896472213141,NA,NA,NA,NA,42404.8234288223,51477.3206432693,71486.1046623194,111324.296455384,41206.1036012945,49349.1833657992,66466.9476054883,103190.541754279,NA,NA,NA,NA,14.4,21.475,26.8,49,70.9,NA,72.7,NA,NA,0,0,1,1,0,0,0,0,NA,NA,NA,1,0,0,5090,10066,0,0,0,0,NA,NA,NA,60110,55.825,102.6,77.7,207.7,145.5,NA,518.775,NA,NA,1,1,2,4,0,1,1,3,NA,NA,NA,2,5028,22757,88127,200761,0,22757,88127,187210,NA,NA,NA,208984
"32","EL5",8265,2824386,1201500,143,21.9,27.1,56.8,40.6,52.1,NA,52.3,63.8,NA,0,1,3,13,0,1,2,6,NA,NA,NA,1,0,19270,91096,298238,0,14629,88582,267202,NA,NA,NA,122377,9.20059258897331,NA,NA,28.509948958818,NA,NA,36.1985173414681,NA,NA,1.35756656491004,4.40470141120937,10.7487007795677,23.6087624000402,0.98913250525955,2.16404981472079,5.36125444609908,10.8492026231542,NA,NA,NA,NA,262918.883961328,333221.933543786,556667.022974197,844589.29150973,260249.352214605,318227.02940108,520548.351510735,761894.389575292,NA,NA,NA,NA,12,15.6,37.1,26.4,38.9,NA,37,49.4,NA,0,0,2,7,0,0,1,5,NA,NA,NA,1,0,0,41275,184805,0,0,35429,171543,NA,NA,NA,77999,36.8,43,82.4,57.1,66.3,NA,69.2,78.8,NA,1,2,7,28,0,1,4,13,NA,NA,NA,2,8356,51870,154183,1175152,0,49011,144244,1082253,NA,NA,NA,822096
"33","EL6",11637,2436070,637302,114,29.3,38.9,85.7,49.6,66,NA,61,84.2,NA,0,1,2,11,0,0,1,5,NA,NA,NA,1,0,5450,47071,273602,0,0,43619,232409,NA,NA,NA,217145,19.4983535776886,NA,NA,NA,NA,NA,NA,NA,NA,0.89419228511496,1.76682443443743,4.60162187457667,13.6120924275575,0.506484214328817,0.788256905589741,1.96862733829488,5.65897080133165,NA,NA,NA,NA,41899.8592827792,60086.5726411803,370135.882557972,878589.591908689,39233.2234057314,53386.263171009,352217.675891497,823640.776476045,NA,NA,NA,NA,14.9,22.1,55.7,31.5,48.7,NA,42.4,66.7,NA,0,0,1,6,0,0,0,3,NA,NA,NA,1,0,0,9051,108659,0,0,0,90763,NA,NA,NA,159497,47.8,64.7,126.5,77,97.6,NA,89.9,111.6,NA,1,1,5,15,0,1,2,6,NA,NA,NA,2,5163,31058,107880,430848,0,27529,92295,373318,NA,NA,NA,247026
"34","ES1",24255,4170603,2021795,292,18.1,28.7,33.5,29.3,45.1,54.5,35.8,53.6,68,0,2,9,32,0,1,3,11,NA,NA,2,5,0,19055,320137,922566,0,12470,262623,812399,NA,NA,276174,678107,6.25258429056901,11.6618523748244,15.6608204377161,17.7217731824392,27.6558168447105,38.6531188895228,22.8997328443871,34.9753830321419,NA,1.68462594018179,6.56983918152843,16.9509461821228,37.8573705049366,0.945567583392617,2.96742629303245,6.28143772015701,13.5551930979765,NA,NA,NA,NA,119235.630322282,286550.495455214,526337.489935149,1071876.31154512,113893.060889037,260931.817817711,449416.492189259,897919.782660685,NA,NA,NA,NA,11,17.2,21.6,20,30.3,41.3,25.3,36.5,56.2,0,1,5,25,0,0,1,8,NA,NA,1,4,0,5793,123530,754480,0,0,98491,621123,NA,NA,106389,527364,27.4,41.9,47.4,38.9,60.1,71.7,45.9,69.8,85.9,1,4,16,48,0,1,6,17,NA,NA,3,6,9148,115505,555135,1275097,0,106389,486096,1040542,NA,NA,442616,867912
"35","ES2",9200,4500547,2905040,329,15.7,20.3,33.5,25,32.3,54.4,31.1,38.8,66.3,0,2,12,48,0,1,6,28,NA,NA,2,6,0,66193,709349,1888606,0,54100,677074,1736582,NA,NA,695365,1487207,4.5484824622429,6.65647695713433,NA,16.9530475517754,22.9657036800193,NA,NA,NA,NA,2.12487882028562,6.46836262347666,19.539158906684,45.7346438110745,1.52279156289224,3.86555078749316,11.1036596218193,24.5306846034493,NA,NA,NA,NA,355071.747266721,466970.509095672,942559.147641831,1831596.43628141,350867.692310957,449246.001780228,882642.729253133,1683404.07304623,NA,NA,NA,NA,9,11.5,19.9,16.7,21.4,43.5,21.8,26.9,55.7,0,1,5,24,0,0,3,11,NA,NA,1,2,0,10853,206453.75,918893,0,0,185390,828298,NA,NA,414739,695365,26.6,32.8,55.5,37.3,49.6,73.1,47,57.4,78.9,1,5,23,59,1,3,14,33,NA,NA,3,7,22987,323004,1119961,2505113,21686,320849,1043775.5,2331333,NA,NA,1025051,1901287
"36","ES3",2498,6726458,5608834,506,6.6,10.25,14.6,12.85,15.6,22.1,15.5,18.1,26.7,2,13.5,59,96,1,9,35,45,2,5,11,14,76245,4460544.5,5903521,6430150,64988,4425457,5751913.5,6084988,4034190,4479665,5213180,5373886,1.09496836224949,1.75940976662607,3.0726383930443,11.3005350215522,11.9445943764163,13.741984667116,13.7798793213308,14.5079844399534,17.5059922770647,3.49319775727433,22.5738202780721,74.9208018544084,97.4210105823897,3.09932062312736,17.1413418473735,38.9609923974847,45.4787501832317,NA,NA,NA,14.142444359275,3420896.97165655,4836972.2000515,6113088.44104475,6450170.56573683,3418325.83281721,4801237.86128851,5874683.64122336,6103596.33410481,NA,NA,NA,5388927.19364337,2.9,3.7,5.2,9.6,10.925,13.6,11.9,13.5,17,1,7,39,92,0,3,24,44,1,2,9,13,5881,171673.75,5336730.5,6377836.5,0,142948,5235735,6045127,197127,4034190,4909133,5321839,12.9,20.375,28.275,18.2,26.2,34.875,21.3,29.3,38.5,4,20,74,98,3,14,39,46,3,7,12,15,4091603,4847038,6119578,6497266,4081553,4808079.5,5888209,6152837,4242629,4711947,5266348,5455106
"37","ES4",19142,5495924,2383814,371,23.5,33.3,45.1,39.2,54.5,71.1,48.3,66.6,81.7,0,1,4,20,0,0,2,8,NA,NA,1,3,0,9194,168346,617761.5,0,0,150292,524978,NA,NA,161736,421950,9.63038622804823,14.9333887440948,NA,26.7590537460125,38.8053436692359,NA,35.3825427898932,NA,NA,1.23428799233759,3.35892181187367,13.1251771312704,37.1121099927874,0.781787193563812,1.59670912479867,6.30373800656632,16.7636914193137,NA,NA,NA,NA,74922.5503100116,267907.004924741,903138.207683731,1842609.69786373,71761.1642671915,255707.073081615,856305.362693698,1704790.99785477,NA,NA,NA,NA,12.7,18.5,26.7,26.4,39.8,55.8,35.5,50.6,69.1,0,0,2,14,0,0,1,6,NA,NA,1,2,0,0,52143,367591,0,0,45222,307973,NA,NA,79746,213760,37.6,48.7,65.1,53.2,68.3,87.8,62.4,81.5,97.3,1,2,8,37,0,1,4,16,NA,NA,2,5,6466,65466,260645,1144936,0,58813,228506,981000.5,NA,NA,252618,789719
"38","ES5",20588,13811307,9199851,1017,10.7,14.5,25.8,16.9,22.8,42.3,20.3,27.9,53.4,1,6,28,88,1,3,14,45,NA,1,3,9,14872,146241,778397.5,3115288,11342,120048,711480,2866775,NA,220878,735688,2269846,2.74319237129403,4.28184828561121,NA,12.6601716912093,15.6220588319411,NA,15.3666801121719,NA,NA,3.10573191950624,15.1597957383758,49.4170883320456,90.4341203913576,2.2467568058548,10.2503944775103,28.5901293773283,48.1530844256811,NA,NA,NA,NA,950504.840222725,1716182.33235348,2807974.29504825,3940485.16264507,944794.49407938,1682671.5805216,2669772.48075399,3658854.04916479,NA,NA,NA,NA,6.3,8.5,15.2,12,15.8,29.2,15.2,19.8,38.5,0,3,17,48,0,1,7,24,NA,1,1,4,0,48438,376009,1151807.75,0,29968,316966,943913,NA,118016,232244,644551,17,22.8,40.2,24.7,32.8,59,28.9,38.4,70.8,2,11,47,105,1,6,26,57,NA,2,6,15,66942,439432,2061915,5277523,58651,402185,1931368,4956874,NA,677459,1574078,4151953
"39","ES6",15567,10035799,5916390,887,11.3,15.8,32.4,19.4,26.4,53.8,24.6,33.6,66.3,1,4,18,62,0,2,9,31,NA,NA,2,5,11578,86368,613464,1919290,0,75569,529535,1714052,NA,NA,471315,1203836,3.59815307181819,6.34651277890281,16.0809670958934,NA,NA,NA,NA,NA,NA,2.66176175907867,9.16325476426939,28.0133515029546,66.1303553409151,1.87928215780328,5.31806047530446,15.153600924052,33.5110698211473,NA,NA,NA,NA,260755.220784115,468607.843143232,976771.633933282,1980002.3909897,255113.80031555,440592.699793111,886108.92256222,1756965.88263167,NA,NA,NA,NA,5.7,7.9,17.1,13.2,16.7,35.7,17.7,22.6,45.8,0,2,11,45,0,1,5,22,NA,NA,1,4,0,18840,306747,1252333,0,11773,278792,1104645.5,NA,NA,277613,665989,19.4,28.5,50.8,28.9,40.7,71.7,34.8,48.8,84.4,2,7,26,79,1,4,15,41,NA,NA,4,7,53238,323893,1039775,2351678.5,48506,294688,965231,2092288,NA,NA,810974,1380942
"40","ES7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","FI1",87912,5384423,1599635,527,34,44,60.9,48.1,64.5,NA,60.3,76.7,NA,0,0,2,8,0,0,1,4,NA,NA,NA,1,0,0,26277,115669,0,0,18571,87836,NA,NA,NA,145950,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32780169760065,3.39300682728679,8.81806258535037,17.7411026213951,0.899919638557372,1.92859160582295,4.5883856078915,7.92191623875019,NA,NA,NA,NA,214545.416671201,285274.026603036,408974.882082258,567601.980118761,211554.16797993,275083.251036555,380550.058474232,501344.83802907,NA,NA,NA,NA,20.9,28,39.8,33.3,46.7,NA,43.5,56.4,NA,0,0,1,5,0,0,0,2,NA,NA,NA,1,0,0,8251,55766,0,0,0,37173,NA,NA,NA,59669,52,63.7,81.6,68.2,84.7,NA,80.9,94.6,NA,0,1,5,18,0,1,2,7,NA,NA,NA,2,0,12969,80667,291440,0,10734,59669,208424,NA,NA,NA,878305
"42","FI2",765,27224,1695,1,30.8,30.8,NA,206.2,203.45,NA,NA,NA,NA,0,0,1,1,0,0,1,1,NA,NA,NA,NA,0,0,11146,11146,0,0,11146,11146,NA,NA,NA,NA,26.0166250367323,26.1342859241845,NA,NA,NA,NA,NA,NA,NA,0.586614751689686,0.828056126946812,0.952541874816339,0.95661915956509,0.586614751689686,0.828056126946812,0.952541874816339,0.953276520717014,NA,NA,NA,NA,6538.40802233324,9229.51359094916,10617.0317367029,10655.0584410814,6538.40802233324,9229.51359094916,10617.0317367029,10625.2200999118,NA,NA,NA,NA,20.9,20.9,NA,193.9,192.55,NA,NA,NA,NA,0,0,1,1,0,0,1,1,NA,NA,NA,NA,0,0,11146,11146,0,0,11146,11146,NA,NA,NA,NA,42.9,42.9,NA,221.65,213.45,NA,NA,NA,NA,0,1,1,1,0,1,1,1,NA,NA,NA,NA,0,11146,11146,11146,0,11146,11146,11146,NA,NA,NA,NA
"43","FR1",8239,12279830,10332384,1617,8.5,11.5,15.2,15.8,20.4,27.8,19.2,24.4,38.8,1,9,37,107,1,4,19,52,NA,2,6,11,34490,9071480,9914753,11197485,25625,9034787,9781275,10821790,NA,9004336,9484581,10055907,1.16295142522332,1.67868786457142,2.58555797596547,17.0682449757041,18.4654404254782,24.0078904756824,19.8236689595866,21.5935021413163,31.7693997473907,1.65222637446935,9.76807757110644,59.3101441143729,110.507962569514,1.29075858542016,6.22158075478244,30.2691362991181,53.4882381922225,NA,NA,NA,10.5934031660047,5703346.8957409,8873906.50564568,10329611.6073221,11230863.5561401,5700754.62984455,8848735.80223488,10124642.7667504,10836445.9145986,NA,NA,NA,10017567.1790562,3.5,4.2,5.2,11.4,14.7,20.2,14.5,18.3,30.3,1,5,30,100,0,2,15,49,NA,1,3,10,5969,117744,9411718,11074834.5,0,89762,9309853.5,10710328,NA,8915570,9060097,10002803,13.2,18.2,27.8,20.2,26.8,37.5,24.1,31.3,54.7,3,12,48,111,2,7,26,54,NA,3,7,11,8915570,9224637,10236877,11354406,8915570,9186607,10077619,10963781,NA,9194832,9723592,10180394
