"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"96","EL62",1007,181839,18548,4,27.6,100.6,159.8,116.1,127.9,NA,156.6,165.55,NA,0,1,1,2,0,0,0,1,NA,NA,NA,NA,0,7794,9051,31058,0,0,0,31058,NA,NA,NA,NA,19.57556794747,72.2506178542559,NA,109.677555969842,133.155082243083,NA,NA,NA,NA,0.566831097839297,0.747732884584715,1.0432030532504,2.3757059816651,0.254840820726027,0.343215701802144,0.562497594025484,1.52136230401619,NA,NA,NA,NA,10649.682873311,14203.0864006071,20503.9571764033,40516.0015563218,7914.84621010894,10659.593266571,16289.2013484456,33752.7119814781,NA,NA,NA,NA,13.5,34.55,150.9,98.8,110.7,NA,120.5,151.1,NA,0,0,1,1,0,0,0,0,NA,NA,NA,NA,0,0,8945,9051,0,0,0,0,NA,NA,NA,NA,38.55,141.35,179.6,141,156.6,NA,175.2,190.5,NA,1,1,1,2,0,0,1,2,NA,NA,NA,NA,8945,9051,31058,41641,0,0,31058,41641,NA,NA,NA,NA
"97","EL63",2780,611577,210904,38,25.3,31.2,66.7,39.65,54,NA,46.75,77.15,NA,0,1,3,11,0,0,2,5,NA,NA,NA,1,0,12163,62504,302716,0,0,47532,256741,NA,NA,NA,159497,10.9809727965571,14.5546219037014,42.7461380987187,26.1911648083561,42.091310006753,NA,36.2828173721379,71.669489532798,NA,1.06394452374762,2.19332970337341,4.88030779443962,12.1202579560709,0.605194439947872,1.05553838682619,1.95577989361928,4.80976884349804,NA,NA,NA,NA,64643.1547638319,93538.753048267,157620.671195941,299569.459637952,61500.4166965076,86358.5436159306,137377.270335542,249589.698075631,NA,NA,NA,NA,12.6,17.6,39.9,27.1,41.5,NA,35.4,66.975,NA,0,0,2,10,0,0,1,4,NA,NA,NA,1,0,0,37947,252433,0,0,31726,209209,NA,NA,NA,159497,41.2,44.325,90.325,56.625,66.6,NA,65.1,91.9,NA,1,2,5,12,0,1,2,5,NA,NA,NA,1,6221,47532,205541,311723,0,47532,177483,260444,NA,NA,NA,159497
"98","EL64",2403,477172,47374,10,39.5,50.1,108.95,61.1,84.7,151.75,75.9,100.4,NA,0,0,1,9,0,0,1,4,NA,NA,NA,1,0,0,35307,292392,0,0,35307,240834,NA,NA,NA,3232150,28.6551974969194,NA,NA,50.3990644882769,NA,NA,62.4602426378748,NA,NA,0.760507741443337,1.32472148407702,3.42924563888912,17.0734724585684,0.399442968154041,0.600710016513961,1.91549587989237,7.26809200875156,NA,NA,NA,NA,18328.1003747077,27691.8434610581,991468.098237114,1953032.01356534,15720.8655600077,22535.7618028719,980675.916774245,1881983.68104792,NA,NA,NA,NA,22.5,29.425,82.3,43.35,60.7,119.5,58.7,76.35,NA,0,0,0,5,0,0,0,2,NA,NA,NA,1,0,0,0,87712,0,0,0,66802,NA,NA,NA,247026,68.6,87.475,137.225,84.15,110.8,177.8,97.65,126.5,NA,0,1,3,16,0,1,1,7,NA,NA,NA,1,0,15575,55801.5,3466611,0,15575,43619,3401221,NA,NA,NA,3232150
"99","EL65",3213,498939,67461,12,31.1,41.8,NA,49.3,69.2,NA,62.2,78.35,NA,0,0,2,9,0,0,1,5,NA,NA,NA,NA,0,0,35146,155294,0,0,27529,128515,NA,NA,NA,NA,21.4317371462243,29.6210512707966,NA,NA,NA,NA,NA,NA,NA,0.701540669300255,1.39619272095386,4.1976113312449,14.1948594918417,0.416227234190953,0.636390420472242,2.13886867933755,7.00932578932495,NA,NA,NA,NA,15051.7953737832,24764.7876193282,341734.925093047,1431950.43615552,12835.2341809319,18956.5661934625,326792.989469655,1379943.31396423,NA,NA,NA,NA,15.8,23.2,NA,32,52.2,NA,48.4,60.9,NA,0,0,1,5,0,0,0,3,NA,NA,NA,NA,0,0,5620,103039,0,0,0,90763,NA,NA,NA,NA,51.9,67.2,NA,74.7,98.2,NA,85.2,102.2,NA,0,1,4,15,0,1,2,7,NA,NA,NA,NA,0,27397,70192,346941,0,19948,61569,281986,NA,NA,NA,NA
"100","ES11",17589,2600811,1147382,177,18.8,28.6,33.2,30.4,46.5,56.6,37,56.2,69,0,1,8,38,0,1,3,14,NA,NA,2,5,0,18973,241083,982703,0,12470,204880,783483,NA,NA,252167,678107,7.05448850377824,12.7404581494003,17.4638170939758,19.4383064359541,32.0261508429487,45.2498632157432,25.1052979628277,40.2313832493019,NA,1.47943353054105,5.32381130347419,16.5180607126008,43.4454548984913,0.765493532594256,2.1726223089644,6.08258731603334,15.5142353673527,NA,NA,NA,NA,106087.319134301,202951.542012472,465706.407089942,1089017.81554792,100573.583023911,179242.514585643,387180.54851852,883856.80694368,NA,NA,NA,NA,11.7,18,22.2,22.1,33.8,44.8,28.3,41,58.5,0,1,5,27,0,0,2,9,NA,NA,1,4,0,5872,123969,728458,0,0,98491,595485,NA,NA,106389,527364,27.3,39.6,45,38.7,59.6,72.7,45.9,70.6,86.2,1,3,14,50,0,1,6,18,NA,NA,3,6,8105,107757,515850,1290339,0,98793,447659,1040542,NA,NA,400601,867912
"101","ES12",4611,1004996,618228,73,17.2,35.5,39,27.1,41.6,48.4,32.9,46.5,56.3,0,2,14,25,0,0,7,9,NA,NA,3,4,0,11562,672537,863693,0,0,624053,745553,NA,NA,549905,634653,4.86284522525462,10.5198388849309,13.0055068875896,15.7447632627394,20.795233712373,28.2458216749121,20.9263929408674,26.6456681419627,32.7831909778744,1.67653901110054,9.08757746299488,18.0396170731028,25.3355257135352,1.22339093886941,5.23160987705424,7.31178731059626,8.65868620372618,NA,NA,NA,NA,151586.280640918,509928.140943845,669397.373269147,853912.512262735,148464.352746678,483907.967510318,598097.813263933,745192.247532328,NA,NA,NA,NA,10.2,16.5,20.9,17.3,23,31.5,21.35,28.3,37.3,0,1,4,24,0,0,0,8,NA,NA,2,3,0,5050,30792,760448,0,0,0,650663,NA,NA,459538,549905,29.8,61.4,63.5,42.9,67.25,73.4,49.4,70.7,81.8,1,5,19,26,0,3,8,9,NA,NA,3,4,8436,299760.5,724282,918884,0,277091,650663,812399,NA,NA,549905,711641
"102","ES13",2055,564796,256185,42,14.2,22.4,29.3,20.7,31.8,41.2,25.1,35.6,74.4,1,4,15,31,0,1,4,11,NA,2,2,3,5325,64292,354659,1330251,0,52024,273055,1192377,NA,224816,224816,1015999,5.03281804403715,8.72710996536803,12.0831144342382,13.3352486561519,19.7387031777846,26.794690118202,16.2547507418608,25.5940612185639,NA,2.64389974433247,7.82757845310519,17.0071494840615,34.4063059936685,1.28042691520478,2.59851344556265,5.36371716513573,13.2468891422744,NA,NA,NA,3.2436809042557,122217.234656407,274035.246581066,550975.371036622,1380785.96079292,113711.463487702,240337.302084292,471441.779088379,1234440.7633889,NA,NA,NA,1046674.77509933,8.2,13.2,17.1,13.5,22,28.4,17.3,26.9,61.1,0,1,11,25,0,0,3,7,NA,1,2,3,0,8632,312127,1215471,0,0,262623,1088502,NA,52024,224816,1015999,22.5,38.4,41.95,30.8,49.1,55.1,37.05,52,87.8,2,8,17,36,1,3,5,15,NA,2,2,4,35941.5,287154,379449,1605218,24264,262623,297319,1460849,NA,224816,963975,1249867
"103","ES21",3764,2187709,1554155,179,12.1,14.7,26.3,18.7,22.9,48,23.3,27.3,63.2,1,5,25,60,1,3,15,33,NA,1,2,7,12891,258738,1271981,2513480,10962,246759,1211474,2355597,NA,414739,1025051,1894988,2.3372849405474,3.34067917625242,8.74652168089997,14.0609995205029,17.3384569428566,41.4259989788404,17.7257371524275,21.7786133347717,58.996162926605,2.287044117842,8.50127050718354,28.0577339125085,59.5806718352395,1.67597290133194,5.60652719351614,16.5129786456974,32.5392737333896,NA,NA,NA,6.64783570392589,433659.180390993,610295.273112649,1315392.71989785,2438447.93487708,429218.843682135,589569.408907675,1229864.66932348,2247834.45743332,NA,NA,NA,1781442.75167493,7.5,9.075,15.9,13.7,16.7,40,17.7,21.1,53.3,0,3,19,57,0,1,11,31,NA,1,2,6,0,73674,1022286,2348520,0,54100,969383,2182797,NA,233868,791183,1723600,17.525,21.3,35.8,24.9,30.625,56.3,29.825,36.1,74.3,2,8,29,62,1,6,18,34,NA,1,3,7,50464,822266,1434242,2566125,50464,804074,1330778,2379187,NA,791183,1028523,1901287
"104","ES22",1526,661875,383082,56,18.45,20.4,27.55,28.5,32,54.1,36.2,39.1,65,0,2,11,48,0,1,7,29,NA,1,2,6,0,168412,557763,1658481,0,162382,524810,1519598.5,NA,310768,461497,1110104,6.11766164305949,8.06527622285175,17.788743644948,20.5871433427762,24.5899777148253,55.7796710859302,31.31147694051,35.9488288574127,NA,0.995846647780925,2.56339036827195,13.488045325779,45.719669121813,0.822762606232295,1.78119584513692,8.98564683663834,26.0221975448536,NA,NA,NA,5.36385571293673,182010.609945987,233540.172407177,659025.026518603,1667216.92708291,180824.981954296,228136.420522002,629754.731133522,1532033.27351237,NA,NA,NA,1165301.1874644,11.025,12.6,17,22.1,25.4,41,30.1,33.8,54.5,0,1,7,42,0,1,4,25,NA,1,1,5,0,11653,357347,1444560.25,0,11653,343355,1349553,NA,310768,310768,1088058,26.775,27.8,37.4,35.2,38.2,65.375,42.9,46.4,77.925,1,2,14,52,1,2,10,31,NA,1,3,7,11653,320849,800646,2450443,11653,320849,772146.5,2312168.5,NA,310768,695365,1901287
"105","ES23",628,319016,190713,24,12.35,23.05,32.35,19.6,42.3,62.75,27.15,47.7,70.5,1,3,10,40,0,1,4,20,NA,NA,1,4,6496,58144,280985.5,1773680,0,37894,234937,1650812,NA,NA,150729,1346880,3.73868081851694,7.77852364771674,15.4237696541866,12.3949068385285,33.484244677383,58.3985834566291,22.3384598264664,39.0423765579156,NA,1.69862640118364,3.59213957920606,12.6739191764676,44.0887384958748,0.792374050204378,1.21293289364797,5.54509178223036,24.4373260275347,NA,NA,NA,4.59247185094165,98199.8707745066,131079.371511147,500782.065288261,1986071.42209795,92350.3990113349,115421.158462271,452001.72689771,1847228.07011874,NA,NA,NA,1457175.95351017,7,13,17.8,14.7,33.875,54.85,22.2,39.3,64.5,0,2,7,28,0,0,3,13,NA,NA,1,3,0,13868,214486,998036.5,0,0,188753,893671.5,NA,NA,150729,695365,19.825,33.35,41.275,28.475,49.45,75.325,34.825,57.025,88.4,2,4,11,46,1,1,5,25,NA,NA,2,5,30284,163255,503141,2190693,24026,150729,468805,2047657,NA,NA,384597,1657648
"106","ES24",3282,1331947,777090,70,26.2,33.9,68.75,41.1,58.6,NA,53.9,67.2,NA,0,1,3,21,0,0,2,9,NA,NA,NA,1,0,8291,65392,845909,0,0,49682,767893,NA,NA,NA,626561,7.59454655478033,11.1338328777346,NA,20.9890656309898,28.8819519094979,NA,NA,NA,NA,2.52165814405528,5.75869009802943,10.1987263757492,23.3943415165919,1.79399630766089,2.67711027540886,4.60273719599954,10.6578542539606,NA,NA,NA,NA,373514.406082975,428007.603725223,576888.999051764,879534.687904248,368592.611351653,408595.427566562,541143.443225594,792315.043148113,NA,NA,NA,NA,12.4,19.125,43.7,25.5,35.225,NA,33.2,43.7,NA,0,0,2,14,0,0,1,7,NA,NA,NA,1,0,0,20394,377004,0,0,13406,288040,NA,NA,NA,348591,44.7,53.5,96.125,59.6,81,NA,71.2,90.4,NA,1,2,10,25,0,1,5,12,NA,NA,NA,2,8110,36600.25,678936,966285,0,31321,659043,888056,NA,NA,NA,754274
"107","ES30",2498,6726458,5608834,506,6.6,10.25,14.6,12.85,15.6,22.1,15.5,18.1,26.7,2,13.5,59,96,1,9,35,45,2,5,11,14,76245,4460544.5,5903521,6430150,64988,4425457,5751913.5,6084988,4034190,4479665,5213180,5373886,1.09496836224949,1.75940976662607,3.0726383930443,11.3005350215522,11.9445943764163,13.741984667116,13.7798793213308,14.5079844399534,17.5059922770647,3.49319775727433,22.5738202780721,74.9208018544084,97.4210105823897,3.09932062312736,17.1413418473735,38.9609923974847,45.4787501832317,NA,NA,NA,14.142444359275,3420896.97165655,4836972.2000515,6113088.44104475,6450170.56573683,3418325.83281721,4801237.86128851,5874683.64122336,6103596.33410481,NA,NA,NA,5388927.19364337,2.9,3.7,5.2,9.6,10.925,13.6,11.9,13.5,17,1,7,39,92,0,3,24,44,1,2,9,13,5881,171673.75,5336730.5,6377836.5,0,142948,5235735,6045127,197127,4034190,4909133,5321839,12.9,20.375,28.275,18.2,26.2,34.875,21.3,29.3,38.5,4,20,74,98,3,14,39,46,3,7,12,15,4091603,4847038,6119578,6497266,4081553,4808079.5,5888209,6152837,4242629,4711947,5266348,5455106
"108","ES41",11413,2385576,1145909,169,25,35.4,44.1,43,58.4,70.3,52.7,71.4,83.4,0,1,4,16,0,0,2,7,NA,NA,1,3,0,6794,169070,660409,0,0,161736,594736,NA,NA,161736,518523,9.63182304818628,14.5433657531766,NA,30.1490567896391,45.2816908788484,NA,41.5169813914962,NA,NA,1.10223065624403,1.97038031905083,6.78156386549831,23.0408094313491,0.790917162144488,1.00342013836491,3.01441412891478,10.4988208298541,NA,NA,NA,NA,107432.063701597,132903.902665017,321063.965537883,1204429.53428145,105123.952697378,125842.568010828,294530.599272042,1118018.5386632,NA,NA,NA,NA,15,20.9,26.3,31,47.1,57.5,41.4,59.2,72.4,0,0,2,12,0,0,1,5,NA,NA,1,3,0,0,51857,359776,0,0,38024,307915,NA,NA,136711,264596,37.6,49.5,62.3,54.2,70,84,64.2,83.6,97.6,0,1,6,25,0,1,3,10,NA,NA,2,5,0,58813,245737,914521,0,56404,225403,816117,NA,NA,248491,719645
"109","ES42",5034,2048978,820679,127,22.2,28.1,42.6,33.55,41.6,70.7,40.4,50.8,68.2,0,1,9,42,0,1,4,19,NA,NA,1,4,0,19894,199252,1510031.5,0,11263,165031,1322755,NA,NA,165836,1160467,8.93860222022883,13.6320168396147,NA,23.5907550007858,30.4122258999365,NA,28.9803914927344,NA,NA,1.53311846198446,5.309988687043,22.8324896606991,59.9166091583219,0.854151191472041,2.52187871221653,11.5299183300162,28.0834933317976,NA,NA,NA,NA,55183.3953897992,529502.646947405,1950630.0274571,3288448.43595246,50468.7308404483,510486.546778931,1873229.95200046,3072417.56844681,NA,NA,NA,NA,9.8,15.3,25.5,19.6,28.6,49.6,25,34.8,48.2,0,0,2,26,0,0,1,11,NA,NA,1,2,0,0,65042,495790,0,0,51671,384868,NA,NA,69245,165836,41.4,48.2,62.5,54.9,63.85,94.05,61.1,74.075,89.4,1,4,21,80,0,2,9,40,NA,NA,5,12,11826,83275,515124.5,6064179,0,79746,442791,5815794,NA,NA,4443452,5266348
"110","ES43",2695,1061370,417226,75,18.8,30.6,56.45,31,48.4,77.2,39.8,59.9,86,0,1,6,22,0,0,3,8,NA,NA,1,2,0,12044,111894,422534,0,0,97941,318667,NA,NA,128663,224811,10.9626478984708,18.3223218104902,NA,25.2559629535412,40.4517960748843,NA,33.953915316996,51.2166757115803,NA,0.954212009007226,2.71332051970566,8.64332984727286,24.7151511725411,0.62156740816115,1.14416555960692,3.6077918162375,8.99194343160255,NA,NA,NA,NA,39959.4170496622,66333.98635066,189244.512163524,485811.895048852,37878.7861009827,55742.9795905292,155795.909699728,383436.089340192,NA,NA,NA,NA,9.5,15.4,34.2,22.2,34,56.4,30.4,46.2,74,0,0,4,15,0,0,1,6,NA,NA,1,2,0,0,45385.5,295061,0,0,24963,243307,NA,NA,81220,140316,32.1,45.1,78.375,42.1,64.1,96.2,51.7,76.6,110.375,1,2,9,28,0,1,4,10,NA,NA,2,3,9715,60448,187590.5,525294,0,50733,162087,408592,NA,NA,180879,268979
"111","ES51",10493,7667602,5304408,499,11.9,15.6,29.3,18.8,25.3,47.3,22.5,30.7,55.9,1,5,28,97,0,2,13,50,NA,2,4,15,11100,108829,610072,5263690,0,81946,513899,4950571,NA,132306,401455,4151953,2.69982113051773,4.10452283517064,NA,12.6500523110093,15.1863372929372,NA,15.3725074540906,18.6120068308188,NA,3.30844754331276,16.3587126718366,55.0941994641871,101.116252382427,2.58544940126,11.8201588971363,33.037574720232,54.9374427624178,NA,NA,NA,NA,1313273.40426355,2424552.84114603,3732716.45095077,5127790.70541064,1308471.61774894,2393366.57740582,3587894.33598092,4823523.64970834,NA,NA,NA,NA,6.9,9.2,16.5,12.9,17.1,29.2,16.2,21.4,38.2,0,2,15,69,0,1,7,33,NA,1,2,8,0,29112,282015,1751129,0,18581,223698,1494896,NA,118016,209238,3385287,18.8,25.2,45.5,28.1,35.5,65.2,33.1,41.7,77,2,10,48,106,1,6,29,58,NA,3,11,17,56575,285140,4257411,5496959,48438,252950,4108289,5184847,NA,801743,3822577,4372831
"112","ES52",7281,5006379,3269756,427,9.4,12.8,22,14.9,18.7,38.9,17.9,23.2,51.5,2,9,40,91,1,5,22,49,NA,1,3,8,27023,233179,1723198,2823217,20308,188913,1587354,2500196,NA,403154,1146636,1650696,2.54567698530216,3.99048819516062,10.3645088995459,12.6066759028831,14.7162830061408,NA,15.194852726891,18.3507173148498,NA,2.82268082380499,14.669143306969,47.4282146837065,89.4560681482564,1.97675425691902,9.37681146393431,26.7726144984229,47.1459092489802,NA,NA,NA,NA,564749.897023977,946887.457452183,1920416.51123417,2902564.48934529,559090.455701616,910687.212360271,1780580.85537351,2614987.28230943,NA,NA,NA,NA,5.6,7.4,13.5,11,13.5,29.2,13.8,17.3,38.9,1,5,25,72,0,2,14,38,NA,1,2,4,5032,97799,949821,2566620,0,72016,856318,2322582,NA,77614,735688,1371830,14.9,20.6,32.7,20.9,26.3,48.9,24.3,31.3,61.5,3,14,50,106,2,8,28,56,NA,2,5,9,94204,804997,2002952,3469614,83376,771718,1896198,3174333,NA,1373390,1500263,2310342
"113","ES53",2814,1137326,625687,91,10.3,15.25,26.7,16.7,25.7,NA,20.1,30.9,NA,1,5,22,28,0,2,7,8,NA,1,1,1,12926,87836,573272,621290,0,74759,480364,491706,NA,382458,382458,382458,3.90503189059249,6.75987131218314,NA,12.9638766721239,22.5467193223403,NA,16.083757955063,NA,NA,2.98502628094319,9.23675709515126,19.8980468221073,22.7228077086077,1.1518860907075,3.51280019976682,6.60692272927903,6.84790112949146,NA,NA,NA,NA,202848.037863374,326852.075729386,480493.736343845,504740.185526401,190788.305129752,289508.977707359,394116.518346543,401889.644865237,NA,NA,NA,NA,6.5,9.6,17.5,12.5,18.9,NA,15.9,23.9,NA,0,3,4,4,0,1,3,3,NA,1,1,1,0,50362,87836,87836,0,24253,87836,87836,NA,53153,382458,382458,15.6,21,40.3,21.8,38,NA,26,43.5,NA,2,9,26,28,1,4,8,8,NA,1,1,1,31869,447609,609438,621290,24751,416739,491706,491706,NA,382458,382458,382458
"114","ES61",12620,8363038,5000572,756,12,17.9,36.4,20.8,29.6,57.8,26,37.1,71.5,1,3,16,57,0,2,8,28,NA,NA,2,5,7724,64816,527124.5,1832075.5,0,49130,450871,1638440,NA,NA,388376,1155634,3.80319651782044,6.89661322835077,16.9479985144155,14.5113459965146,19.6722351494755,NA,18.8245580254447,26.6902950937206,NA,2.54481816296901,8.78556584341719,25.1023818138815,64.7239611968761,1.75399597610342,4.9810865381695,13.0024059438687,31.8811168859929,NA,NA,NA,NA,275164.324927855,491783.534584442,911076.104516684,1968647.45212577,269408.702412449,463689.57205934,825238.648129185,1744306.62162267,NA,NA,NA,NA,5.8,8.5,18.8,13.7,17.9,35,18.4,24.3,47.6,0,1,10,39,0,0,4,19,NA,NA,1,3,0,15436,244500,1126003,0,0,200373,937786,NA,NA,277613,665989,21.3,31.3,54.4,31.3,44.1,75.4,37.2,52.1,88,2,6,22,74,1,4,12,36,NA,NA,4,7,43809,300278,927084.5,2296576.25,39462,288149,868315,2026978,NA,NA,815460,1469873
"115","ES62",2921,1507269,753616,114,9.4,11.1,22.3,15.9,19.7,44.1,20.8,24.9,52.3,1,6,35,79,1,4,22,44,NA,1,3,7,30357,181163,1009598,2240912,29058,159301,914267,2007222,NA,148576,471315,1226388,2.84289924359885,3.97847895763796,13.0232545086511,11.3420767626747,13.5080980236441,40.9612716774511,15.3692163774349,17.7206973008799,NA,3.49307456067895,12.1551428444425,47.1307377780608,80.5549752565733,2.67097047706813,7.66185597925785,28.6434511689685,45.806268821292,NA,NA,NA,7.30937145260733,200613.924301502,382646.764976258,1439704.24309463,2236340.83361165,194986.745551723,351992.998827018,1312314.34884019,1997230.79432868,NA,NA,NA,1177001.35055786,5.7,6.6,13.6,11.5,13.5,36.4,15.2,17.9,44.4,1,4,24,71,0,2,14,39,NA,1,2,5,6497,79577,712027,1690714,0,66581,648912,1453118,NA,63796,322739,739858,13.8,17.1,32.1,20.7,25.4,55.4,26.2,31.9,63.9,2,11,47,86,2,7,28,50,NA,1,4,8,73039,429921,1328343,2449530,63796,402548,1196519,2200385,NA,258943,676062,1309043
"116","ES63",13,79918,77450,8,0,0,0,72.1,72.1,72.1,80.9,80.9,88,1,1,1,11,1,1,1,7,1,1,1,3,81456,81456,81456,368885,81456,81456,81456,346624,81456,81456,81456,258562,0.177991190970745,0.177991190970745,0.177991190970745,71.637299481969,71.637299481969,71.637299481969,80.3983695788183,80.3983695788183,87.53644610726,1,1,1,10.9914662529092,1,1,1,7,1,1,1,3,81456,81456,81456,368840.863460047,81456,81456,81456,346624,81456,81456,81456,258562,0,0,0,71.1,71.1,71.1,79.9,79.9,87,1,1,1,11,1,1,1,7,1,1,1,3,81456,81456,81456,368885,81456,81456,81456,346624,81456,81456,81456,258562,3.5,3.5,3.5,74.2,74.2,74.2,83,83,90.1,1,1,1,11,1,1,1,7,1,1,1,3,81456,81456,81456,368885,81456,81456,81456,346624,81456,81456,81456,258562
"117","ES64",13,85574,84752,9,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,0.0563886227125061,0.0563886227125061,0.0563886227125061,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,2.4,2.4,2.4,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327,79327
