"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"1628","Villages","NL31",58,56439,56439,58,8.35,8.9,11.25,11.4,12.55,15.7,12.8,14.95,19.2,4,23,108,308.5,2.5,16,75,169,1,7,25,42.5,202224,1225320.5,6577203,10906464,188198.5,1166848.5,6361501,9949291,153348.5,814817,5242172,7175402,8.2833731993834,9.06026152128847,11.5240525168766,11.1167189354879,12.6809404844168,15.6124895905314,12.7979801201297,15.0621609170963,19.2896879817148,4.08469320859689,22.9296762876734,110.459877035383,309.707011109339,2.63401194209678,15.593773808891,75.5230957316749,170.995853930793,NA,6.39713673169262,24.6424989812009,42.6848633037439,263934.929463669,1366021.81920303,6257311.87843512,11294269.8289835,253874.675348606,1315602.58679282,6009877.30489555,10334994.1835256,NA,1080695.766633,4877724.17884796,7661588.07905881,6.725,6.95,8.1,9.35,11.125,13.825,11.325,13.075,16.375,3,20,101.5,279.75,2,13,70,161.25,1,6,24,40,94874,990769.25,6256017.75,10452898,80937,950016.5,6056835.25,9539408.25,106118,678831,5035794,6932417,9.775,11.175,13.675,12.475,14.875,18.275,14.475,17.25,21.35,5,25.75,117.5,333.75,3.75,18,81,178,2,8,28,44,401691,1952053.25,6956257.25,11075735.5,401691,1912648,6691552,10115945.75,376712,1708263.75,5567780,7540332
"1629","Villages","NL32",104,99349,99349,104,8.15,9.5,10.75,11.35,13.65,21.55,14,16.15,27.9,3,13,42,176.5,2,8,26,108,1,4,9,31,98216.5,1239668.5,2375166.5,7961161,94707,1216628,2269206,7442950,95981,1299854,1900683,5750568,7.74372666056025,10.7294597831886,14.4994554550121,12.0857240636544,15.0850305488732,22.4185185557983,14.8528621324825,17.7300455968354,28.0016104842525,3.20963472204048,13.027217183867,52.4550825876456,178.284089422138,2.14226615265378,8.17391216821508,34.3616946320547,108.285367744014,NA,NA,NA,30.5142578183978,394373.409858177,1078277.02493231,3134537.37383366,7792412.15880381,387439.748774522,1045919.83426104,3010689.83989773,7303063.0320587,NA,NA,NA,5610557.07662885,6.475,7.075,7.1,9.975,11.5,14.55,11.975,13.75,19.475,2,9.75,35.75,153.25,1,5,21.75,90,1,2,8,27.75,42613.5,219687,2104365.25,7061252.5,30439,187536,2006952.75,6628471.25,67290,163271,1722766,5273323,9.525,12.3,18.1,13.125,18.675,27.975,16,21.525,33.8,4,16,63.5,198.25,3,11,43.25,121.25,2,6,17,35,338848,1629877.25,3817597.5,8654043.5,330284.75,1599484.25,3677562.5,8104912.5,1136583,1585874,3555402,6207264
"1630","Villages","NL33",129,140018,140018,129,8.9,10.7,14,13.6,15.8,21,15.9,17.4,25.2,2,16,84,254,1,12,59,148,1,4,22,41,80564,1432191,5993777,10575079,66527,1409723,5808826,9902119,118621,1456364.5,4823917,7435155,9.79936722421403,10.6571876473025,16.27203716665,14.381235269751,16.320235969661,21.8141303261009,16.4154515847962,20.0202838206516,25.8486466025797,2.44750674913225,14.8946064077476,80.2130154694396,249.7032024454,1.79802596808982,10.4417789141396,53.5939164964505,146.009305946378,NA,NA,19.1938607893271,38.6446599722893,266459.541337542,1543598.08654602,5144630.74786813,10404189.1108429,261728.317073519,1512099.01773343,4957249.7587953,9679799.76351612,NA,NA,4173244.56484166,7369998.63138311,7.3,7.9,9.6,10.7,13.1,17.2,13.1,15.5,20.6,1,8,57,222,1,4,36,134,1,3,13,36,12011,909928,3765491,9948053,12011,884404,3616908,9268568,72380,980341,3143509,6985269,12.2,13.5,20.2,16.7,18.9,25.9,18.7,24.5,29.2,3,20,103,280,2,14,69,164,2,7,24,41,162085,2144305,6269400,11162607,153635,2113137,6050899,10253130,405830.5,2180326.25,5085336,7613348
"1631","Villages","NL34",125,117427,117427,125,14.7,17.8,35.8,20,25.8,44.2,25.3,30.8,49.7,1,4,33,190,0,2,19,102,NA,NA,5,24,6510,74854,1337150,8685750,0,74854,1247369,8042285,NA,NA,947078,6400096,15.67427508154,18.6447588714691,34.3260766263296,19.818259003466,25.4406737803061,43.516617983939,24.8319858294941,30.1305270508486,48.9878358469517,0.819837005118073,4.32332427806212,35.0329396135471,190.707333066501,0.363391724220154,2.58711369616868,19.4452723819905,102.756861709828,NA,NA,NA,25.053411906972,13702.20427159,127784.690096826,1628810.82150613,8725321.35377724,10484.2275456241,114954.598056665,1516548.96240217,8110449.54372504,NA,NA,NA,6492689.83712434,12.2,14.1,27,15.2,21.2,38.8,18.9,27.1,43.2,0,2,19,162,0,2,10,90,NA,NA,3,22,0,46365,748057,8152800,0,33795,677163,7600836,NA,NA,727943,6094260,18.4,22.6,45.4,23.5,29.9,53.5,31.9,35.6,57.9,1,6,43,209,1,3,24,113,NA,NA,7,28,29460,133247,1823156,9420137,22268,120551,1743021,8790520,NA,NA,1667732,6945898
"1632","Villages","NL41",241,219782,219782,241,8.7,10.9,14.4,11.4,14.6,22.1,13.4,17.6,28.1,3,19,105,377,2,11,58,195,1,3,14,46,76542,610476,3602641,15087793,68112,556293,3342585,13777710,186187,409832,2336864,10618487,9.02075738686516,11.19677407613,14.7323948276019,11.7427996833226,14.7601809975339,21.3990613426031,13.9361567371304,17.6658780063881,28.7795565605919,3.33609667761691,18.9624173044198,105.023632508577,357.972190625256,1.81462540153425,11.1155099143697,56.9284882292453,188.252491104822,NA,3.01482832989053,14.1426913941997,45.9059386118972,131976.656009136,699750.107979725,4056217.41280906,14274902.4334295,121315.079537906,645696.237644575,3727948.43569537,13114138.4952134,NA,483110.865985385,2858561.39972336,10209253.0602142,7,8.4,11.6,9.7,11.7,17.4,11.9,14.9,24.9,2,16,95,323,1,8,49,177,1,2,11,43,24806,525381,2805316,12320059,17627,468884,2445372,11418942,89034,336816,1657488,8669728,10.5,13.9,18.4,13.4,17.8,26.2,16.1,20.4,32.3,4,21,116,393,3,13,64,202,2,4,16,50,204620,798278,5233452,16132862,198380,740356,4979043,14820073,247782,581128,3907972,11745788
"1633","Villages","NL42",155,132530,132530,155,8.1,11.4,17.9,12.2,16.7,26,14.1,19.7,30.5,3,18,116,353,1,8,52,177,NA,2,14,36,49893,437840,4295312,13696670,36169,354498,3890842,12521756,NA,291267.5,3147509,9884556,8.36408662189693,11.2408420734928,18.1153670866973,11.9140730400664,16.7547242133856,24.7938308307553,14.2413702557911,19.4378970799064,28.169441635856,2.9062325511205,18.359307326643,114.577582434166,344.155195050177,1.29576699615181,7.65285595714178,51.2533237757489,170.798445634951,NA,NA,13.7968309062099,36.4804119821927,105358.529382027,526359.388591262,4815594.37750698,13646979.7479816,95362.5043386403,458711.160763601,4400769.87091225,12467824.2030484,NA,NA,3694339.24820041,9896820.8370784,6.15,8.15,10.65,9.9,13.4,16.9,12.4,17.3,19.9,2,15.5,108,294,1,6,48,136,NA,1,12,31.5,25094,271706.5,3848525,12939869.5,11231,198815,3397438.5,11748312,NA,101369,2643171,9306287,10.55,13.8,23.45,13.5,18.65,32.15,16.15,21.9,35,4,21,123.5,387,2,9,56,196.5,NA,5,15,42.5,128918.5,763416.5,6168464,14712193.5,111996,706019,5752065,13472561.5,NA,625924,4996324,10397395
"1634","Villages","NO02",95,48492,48492,95,34.4,36.2,77.25,44.05,55.8,82.55,52.65,63.6,NA,0,0,3,11,0,0,1,5,NA,NA,NA,NA,0,0,31051,116785,0,0,20014,76136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160356347438753,1.04114080673101,3.6526849789656,11.6087602078693,0.0909428359317001,0.555679287305123,1.62268002969562,5.8955704033655,NA,NA,NA,NA,2026.48750309329,12031.222345954,97184.5860554318,451362.917161594,1438.62447414006,8507.17563721851,83206.5589581787,411988.03854244,NA,NA,NA,NA,20,26.125,59.6,24.95,35.65,62.725,34.3,56.65,NA,0,0,1,6,0,0,0,3,NA,NA,NA,NA,0,0,10845.5,68675,0,0,0,49169,NA,NA,NA,NA,44.05,60.15,97.55,56.925,68.85,102.375,64.425,89.45,NA,0,2,6,16,0,1,3,8,NA,NA,NA,NA,0,20014,68675,877095,0,16309,49169,822671,NA,NA,NA,NA
"1635","Villages","NO06",70,45399,45399,70,16.55,45,56,32.3,51.65,NA,40.9,101.7,NA,0,1,3,6,0,0,1,2,NA,NA,NA,1,0,10802,37457,186951,0,0,21499,158180,NA,NA,NA,147483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433291482191238,1.09066278992929,2.15846164012423,4.45622150267627,0.276547941584616,0.574704288640719,1.06575034692394,1.69801096940461,NA,NA,NA,NA,27083.6923280248,65565.1021608405,82136.4245688231,141530.736469966,25880.9384127404,61938.7012489262,74593.8833013943,121784.252758871,NA,NA,NA,NA,12.975,15.1,16.3,23.9,48.7,NA,32.85,86.75,NA,0,0,0,2.25,0,0,0,1,NA,NA,NA,1,0,0,0,153933,0,0,0,147483,NA,NA,NA,147483,72.225,91.025,91.025,81.5,86,NA,85.45,131.65,NA,1,2,4,7,0,1,2,3,NA,NA,NA,1,9014,153846,170993,197753,0,147483,158180,168982,NA,NA,NA,147483
"1636","Villages","NO07",127,96771,96771,127,129.8,NA,NA,140.25,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0619710450444865,0.146138822581145,0.202312676318319,0.51405896394581,0.017577580060142,0.0465635365967077,0.0569488793130173,0.1404036333199,NA,NA,NA,NA,535.330625910655,1397.21390705893,1814.52816442943,4969.83541556871,292.631552841244,771.179464922342,944.074650463465,2327.89310847258,NA,NA,NA,NA,42.5,NA,NA,87.675,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,158.7,NA,NA,174.25,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,7077,0,0,0,0,NA,NA,NA,NA
"1637","Villages","NO08",216,153648,153648,216,17.3,20.6,36.35,24.4,31.4,53.05,29.2,37.8,NA,0,3,10,31,0,1,5,16,NA,NA,2,2,0,33229,797833,1063113.5,0,23441,762982,962751,NA,NA,735881,735881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50693142767885,3.05181974383005,10.5656630740394,30.2650929397063,0.261266010621681,1.57948687910028,5.75328022492971,15.6503436426117,NA,NA,NA,NA,28254.7182325836,233856.759020619,687935.115725555,1025175.98594189,26464.8233364574,223356.487386754,654609.754295533,926177.534129959,NA,NA,NA,NA,14.05,15.3,26.25,19.55,23.65,40.175,23.2,29.875,NA,0,1,8,28,0,1,4,14,NA,NA,2,2,0,10734,700638.75,1022787,0,10734,700638.75,926667,NA,NA,735881,735881,24.35,29.1,52.1,33.55,42.95,73.275,39.9,47.325,NA,1,5,13,34,0,2,8,18,NA,NA,2,2,9456,692934,844246,1093383,0,676582,803654.5,985136,NA,NA,735881,735881
"1638","Villages","NO09",149,103080,103080,149,19,26.3,NA,30,42.9,NA,42,54.1,NA,0,1,5,12,0,1,3,7,NA,NA,NA,NA,0,17057,58889,144485,0,11651,45710,115160,NA,NA,NA,NA,24.0314377182771,33.2519674039581,NA,35.4888533178114,49.4675174621653,NA,45.8733905704307,61.8657217694994,NA,0.312980209545984,1.72881257275902,5.41236903376019,16.9721187427241,0.184691501746217,0.946303841676368,3.25209545983702,9.3901338766007,NA,NA,NA,NA,3931.98701979045,21825.5503492433,116244.452357392,421197.802706636,2981.87817229336,16179.8291036088,101606.182974389,370891.410331781,NA,NA,NA,NA,14.3,17,NA,20,28,NA,27.4,38.2,NA,0,0,3,8,0,0,1,4,NA,NA,NA,NA,0,0,22699,93698,0,0,10810,66817,NA,NA,NA,NA,34.2,51.1,NA,49.8,66.8,NA,59.7,79.8,NA,1,3,8,27,0,2,6,16,NA,NA,NA,NA,6214,39101,92126,976835,0,27023,77775,903105,NA,NA,NA,NA
"1639","Villages","NO0A",274,175182,175182,274,32,39.8,74.2,65.2,69.95,NA,79.5,95.9,NA,0,0,1,5,0,0,1,2,NA,NA,NA,NA,0,0,12266,39129,0,0,10764,34966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405384114806316,1.18781039147858,2.68229612631435,5.03118471075795,0.213155461177518,0.665102579032092,1.3819228002877,2.48951947117855,NA,NA,NA,NA,15186.0002226256,40078.5994108984,66901.4281090523,102117.896187965,13922.7240641162,36504.8023427064,57449.2519608179,84629.7933349317,NA,NA,NA,NA,14.25,16.75,21.4,28.7,50.475,NA,33.35,34.475,NA,0,0,0,2,0,0,0,0,NA,NA,NA,NA,0,0,0,24125,0,0,0,0,NA,NA,NA,NA,61.7,94.5,138.95,86.3,115.125,NA,109.6,147.375,NA,1,2,4,7,0,1,2,5,NA,NA,NA,NA,5477,27378.5,171095.5,197948,0,22700,144082,183168,NA,NA,NA,NA
"1640","Villages","PL21",842,417131,417131,842,14.15,17.6,36,22.95,28.4,62.15,29.1,36.9,74.6,1,3,13,62,0,2,7,36,NA,NA,2,7,6136,47755,832660,2944455,0,40802,775901.5,2746292.5,NA,NA,669628,2236003,14.8142384526684,19.3294674814387,38.9332636509873,23.3884889878719,29.7229637691756,64.407274693082,29.5965301068489,37.3828535879616,78.4713866866763,0.698730135137403,3.28510947400217,17.0828324914715,72.1909328244604,0.417669748831902,2.07450896720694,9.98095562305367,42.0153452991986,NA,NA,NA,7.41594127504309,31527.3597718702,221644.635073874,986462.82422788,2767392.75696364,29445.6798751471,212995.372583193,935360.063538792,2555168.86951581,NA,NA,NA,1876364.02320614,9.7,12.3,23.5,17.3,21.525,46.3,23.425,29.525,58.7,0,2,8,50,0,1,4,27,NA,NA,1,4,0,21577,129964.5,1494895,0,19776,94783,1338804,NA,NA,134295,920819,19.5,24.7,51.275,29.8,37.1,84.75,36.1,45.475,102.4,1,4,20,95.75,1,3,12,56.75,NA,NA,3,11,18058,106313,1050021.5,3947564,15380,95262,997206,3687648.25,NA,NA,1482559.5,2731297
"1641","Villages","PL22",603,341084,341084,603,12.8,14.7,22.4,18.3,22.3,35.2,22.6,25.7,43.8,1,6,35,117,1,4,24,72,NA,2,5.5,13,13814,220704,2126238,4480206,11583,206022,2064151,4191254,NA,188634,1666314,2951535,13.4235997584173,15.8994661139192,23.7793106683398,19.3984502351327,23.9524246226736,37.6997809923655,24.3057888965768,29.6918172649552,45.0619565854745,1.16422347574205,6.51438941726965,35.2228923080531,111.718957793388,0.7824670755591,4.46646280681592,23.5669277949127,69.391393322466,NA,NA,NA,13.2012231591045,126379.526515462,562765.799553776,1941665.40152572,4346522.21916302,123903.45741225,549704.312867212,1866447.20691677,4063419.15916314,NA,NA,NA,2864299.06958696,9.9,11.2,16,14,17.15,25.6,18.3,20.4,31.95,0,2,18,102,0,1,11,62,NA,1,3,13,0,121446,1120935,4058935.5,0,101563.5,1044307.5,3772540,NA,126255,712323,2644352,17,20.1,30.2,23.4,30.95,51.05,30.9,41.55,57.65,2,9,50.5,123,1,6,33.5,77,NA,2,8,14,53495,1351387,2657731,4692505,45016,1336565,2566021.5,4388382,NA,1304947,1940120,3117732
"1642","Villages","PL41",609,433284,433284,609,15,17.5,44.9,23.3,29.6,63.2,29.6,38.4,81.7,0,3,12,61,0,2,7,31,NA,NA,1,6,0,43934,263432,1715678,0,41125,243353,1499624,NA,NA,501388,1059481,15.2739122607805,18.5208482196435,40.6918266079522,23.1380934906435,29.5924444475217,61.4270003046501,28.9479756926173,37.93848191948,82.518077288799,0.662754682840816,3.09198816480645,14.8594940039328,61.2210443958235,0.370708357566861,1.66845763979284,7.52438354520361,30.5492979200709,NA,NA,NA,6.17090868806603,39016.0092341282,141940.954750233,491149.68229383,1801670.41425485,36919.1724042429,131833.975953416,438600.252827245,1582900.11490616,NA,NA,NA,1106468.0942038,10.8,12.5,26.3,18.3,23.8,52.3,24.6,32.3,74.1,0,2,10,56,0,1,6,28,NA,NA,1,5,0,25155,200462,1560396,0,15786,171870,1331222,NA,NA,99757,868911,19.3,23.4,56,28.5,35.3,72,35,44.1,88.3,1,4,18,66,1,2,9,33,NA,NA,2,7,19300,86762,769686,2119039,17484,79254,698078,1923067,NA,NA,560576,1402344
"1643","Villages","PL42",253,169522,169522,253,16.8,21.6,41.9,27,36.1,74.8,35.2,44,90.45,0,2,8,35,0,1,5,18,NA,NA,1,3,0,28267,189646,871785,0,22241,169254,760817,NA,NA,100432,460384,18.5084437418152,22.6269145007728,44.8093592572056,27.0359658333432,36.4235680324678,70.9241602859805,34.8388928870589,44.2892657000271,NA,0.442084213258456,2.14630549427213,9.5457226790623,36.4632260119631,0.318283172685551,1.27401753164781,5.28576231993488,18.6243496419344,NA,NA,NA,3.2311558381803,23653.4894998879,77397.6991245974,260881.888681115,1229856.30063355,22799.4728648789,71456.9467443754,231632.328464742,1105326.17978787,NA,NA,NA,800219.866188459,12.5,14.3,25.7,21.6,29,59.6,30,37.5,78.6,0,1,7,28,0,1,3,16,NA,NA,1,3,0,13700,109718,722037,0,11027,80645,633647,NA,NA,100432,335821,23.2,29.9,62.6,31.6,43.7,88.9,39.9,52.1,103.2,1,2,12,42,1,2,7,21,NA,NA,2,4,11709,76058,474983,985951,11709,75041,435661,849832,NA,NA,359952,528959
"1644","Villages","PL43",209,132914,132914,209,15.9,18.1,33.3,23.7,31.3,60,31.3,39,72.4,0,2,12,60,0,1,7,30,NA,NA,1.5,6,0,48695,260458,1573776,0,42498,226342,1342376,NA,NA,123521.5,872793,16.0260062897814,19.4435198699911,32.2393637991483,23.5760198323728,30.5251636396467,59.2142295017831,31.135492122726,38.5089531576809,71.657352122425,0.515002181861956,2.54860285598206,12.4093398739034,60.5231804023654,0.375468347954316,1.52983131949983,7.18854296763321,30.5507094813187,NA,NA,NA,6.44973441473434,23531.7441879712,70439.2292234076,297084.848879727,1854335.5412071,22521.0335254375,63387.3941721715,260007.648328995,1644188.0545315,NA,NA,NA,1201986.76074755,11,12.2,20.2,20,25.6,52.7,27.5,32.9,64.8,0,2,10,55,0,1,5,27,NA,NA,1,5,0,22610,219275,1213946,0,14316,167621,1008321,NA,NA,101869,627343,20.7,26,43.3,28.2,35.8,67,36.1,44.8,79.8,1,3,14,64,1,2,9,33,NA,NA,2,7,20364,116184,335638,1770878,20364,109321,297733,1548403,NA,NA,167854.25,1104497
"1645","Villages","PL51",431,306503,306503,431,13,16.1,26,19.9,24.7,53.5,24.9,33.1,65.7,1,4,18,79,0,2,10,40,NA,1,2,9,8543,87244,516118,1939473,0,82095,475008,1699375,NA,157538,501388,1106756,13.4184109127806,17.1419715304581,27.2668309934976,19.7335151695089,24.4800794771993,52.7654342698113,24.3766938659654,31.6720704201916,64.7338707940869,0.925191596819607,4.12959090123098,18.6617031480932,78.0276506265844,0.610741167296894,2.77585211237737,10.3602803235205,39.9951941742821,NA,NA,NA,8.44673950989061,100435.717301299,229722.012779647,597444.958055875,1929665.59432045,98325.3857286878,220872.533792491,542801.862601671,1675109.18717598,NA,NA,NA,1073669.89144968,9.7,11.6,15.95,16.15,19.3,40.2,20.65,26.3,53.6,0,3,15,74,0,1,7,36,NA,1,1,7,0,44565,321042,1810838.5,0,32091,272038,1542561,NA,72352,162818,967466.5,16.5,22.05,38.8,24.65,32,65.6,29.15,39.75,75.85,1,5,21,82,1,4,12,44,NA,1,3,10,26680.5,225317,806632,2056694,26553,217352,754764.5,1815817,NA,501388,557428,1170351
"1646","Villages","PL52",252,137186,137186,252,13.2,16.55,36.1,22.25,30.2,57.7,28.1,36.8,65.5,1,3,16,104,0,1,10,64,NA,NA,2,12,7401,59186.5,403262,3852904,0,53242,365639,3576617,NA,NA,227476,2448104,14.0146888166431,17.4116899683641,35.5161736620355,22.386419897074,29.7191557447553,58.9671504380914,28.200334582246,36.7754406426312,66.7932828422725,0.708162640502675,2.97912323414926,18.0850524105958,99.0568425349526,0.45780910588544,1.76206755791407,11.1263758692578,59.7889070313297,NA,NA,NA,10.6030717420145,23797.9564168355,83714.3245885149,893661.052301255,3627689.53238669,22167.8454361232,76088.4581662852,850107.34139781,3372937.45414255,NA,NA,NA,2322461.62469931,10.7,11.775,24.275,18.4,23.8,49.625,24.675,30.875,56.25,0,2,13,82.75,0,1,6,48,NA,NA,1,8,0,36925.5,245357,3396863.5,0,29175,206003,3154946,NA,NA,102499,2280750.25,17.625,22,48.15,25.725,35.125,70.7,31.6,42.5,80.125,1,4,21,112,1,2,14,69,NA,NA,3,13,28472,109900,1687143.25,4104434.5,21211.25,102499,1643866,3803157,NA,NA,1442016,2657246.25
"1647","Villages","PL61",269,183345,183345,269,15.3,18.1,24.4,23.4,29.9,46.7,30.3,39.3,58.8,0,2,13,55,0,2,7,27,NA,1,3,8,0,104426,473946,1535898,0,99757,423331,1377208,NA,174625,355350,1005161,15.9880285799995,19.6883820120538,26.6072769914642,23.7881076658758,31.0932913360059,46.4675944258093,30.3866508494914,40.1641375548829,58.6793422236767,0.586833565136764,2.80378521366822,13.5347732417028,54.8875562464207,0.385448198750989,1.55192124137555,6.96996372958084,27.3761324279364,NA,NA,NA,8.06700482696556,49171.0353159344,140619.838037579,493774.833003354,1703050.25113856,47757.5013717309,131762.857323625,447865.213166435,1508636.95683002,NA,NA,NA,1139901.20515967,10.9,12.1,14.3,18.8,24.6,35.2,24.8,33.2,49.3,0,2,10,51,0,1,5,25,NA,1,2,7,0,26718,325455,1390018,0,22138,308972,1219702,NA,99757,273443,849913,19.8,25.8,34.7,29.1,36.5,57.1,35.6,47.2,67,1,4,16,59,1,2,9,30,NA,1,4,9,69727,202050,629186,1983462,69727,196763,594045,1769684,NA,273443,579845.25,1398910
"1648","Villages","PL62",190,115850,115850,190,19.3,23.4,52.2,29.65,36.65,85.35,36.5,47.6,94.5,0,2,7,30,0,1,4,17,NA,NA,1,3,0,28246,159907,705135,0,23216,143745,614997,NA,NA,155248,289602,18.8691333621062,22.5364946050928,51.6847863616746,29.7297030643073,36.7784108761329,NA,38.1377988778593,47.9290151057402,NA,0.35294777729823,1.60465256797583,7.25650410012948,29.0144324557618,0.25987915407855,1.04883901596893,4.16247734138973,16.9715580492016,NA,NA,NA,NA,17188.4178247734,45793.8541993958,183333.647898144,794743.161268882,16436.8046957272,41413.1792749245,159347.529693569,703356.199093656,NA,NA,NA,NA,12.05,14,33.025,23.9,30.95,67.1,31.725,41.9,83,0,1,5,23,0,1,3,14,NA,NA,1,2,0,16247,99898,588528.75,0,16153,85790,499232,NA,NA,114527,264699,24.275,28.475,70.35,35.2,44.475,95.7,43.4,54.475,106.1,1,2,10,36,1,1,5,22,NA,NA,2,4,16223.5,51723,255830.75,1034140,16223.5,51723,230109,910922,NA,NA,155248,581170
