"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"54","Dispersed rural areas","NO",7786,1011855,1011855,7786,27.1,34.9,64.4,45,56.1,NA,50.5,64.9,NA,0,1,3,7,0,0,1,3,NA,NA,NA,2,0,5488,26258,153933,0,0,16480,144082,NA,NA,NA,735881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384292215781906,1.3288672784144,4.17249803578576,11.6705308566939,0.213042382554813,0.713891812562077,2.26083282683784,6.08012511674104,NA,NA,NA,NA,20906.2750996931,60222.2503372519,178665.433568051,373042.166135464,19719.1341891872,55913.043298694,165418.295975214,334895.039820923,NA,NA,NA,NA,14.3,18.4,35.2,25.8,34.9,NA,33.1,41.9,NA,0,0,0,2,0,0,0,1,NA,NA,NA,1,0,0,0,25768,0,0,0,12846,NA,NA,NA,144082,54.9,69.875,98,81.2,80.2,NA,89.4,102.5,NA,1,2,6,16,0,1,3,9,NA,NA,NA,2,5246,22700,160296,877095,0,16309,144082,822671,NA,NA,NA,735881
"55","Dispersed rural areas","PL",76140,9842310,9842310,76140,16.9,21.4,39,27.3,34.8,62.4,34.3,43.5,77.5,0,2,10,49,0,1,5,27,NA,NA,2,6,0,33959,283283,1689482,0,29764,249902.5,1515035,NA,NA,260060,1056587,16.4695836952911,20.7693762033509,37.5122787638268,26.5904673293157,33.6128846378544,NA,33.1048722505184,41.8330784846239,NA,0.604845204022227,2.6773448509547,13.3029631255264,54.5725471967455,0.399012223756415,1.66159102893528,7.85861510153612,30.8966506846462,NA,NA,NA,NA,52945.5953782191,181373.235992872,640449.956748873,2037680.55389345,51515.9652061356,174369.2537954,602961.585546787,1874744.65162223,NA,NA,NA,NA,11.4,14.3,25.4,21.4,27.1,49,27.8,35.4,63.5,0,1,7,38,0,1,4,20,NA,NA,1,4,0,13397.75,147425,1036539.25,0,10012,128968,913905.75,NA,NA,109321,581170,23.4,29.8,53.2,34,42.7,75.9,41,51.5,91.2,1,3,15,62,1,2,8,35,NA,NA,2,8,12079,90046,757391,2800293,11148,84343,705797.75,2667940,NA,NA,658926,2119618
"56","Dispersed rural areas","PT",14304,1891537,1891537,14304,16,24.6,49.7,24.7,37.3,68.7,29.4,42.9,67.1,0,2,15,49,0,1,6,19,NA,NA,1,4,0,32344,216833,1635375,0,17590,156401,1375473,NA,NA,940843,1111960,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794806551497539,3.75093323577599,16.9867324826319,45.661292906245,0.35265448151424,1.60423930380426,6.98162922533368,17.6347621008735,NA,NA,NA,NA,55535.8919048372,206306.152725535,720989.587320259,1516915.49900425,52452.3803076546,191264.290260249,650674.504938576,1318910.29687286,NA,NA,NA,NA,10.3,15.3,32.3,17.8,26,49,22.1,32.275,52.7,0,1,6,35,0,0,2,14,NA,NA,1,2,0,7357,74425.75,521480,0,0,44056,356295,NA,NA,51389,209105,24.8,36.5,70.5,33.7,53.9,84.6,40.4,63.2,84.6,1,5,24,59,0,2,10,23,NA,NA,3,5,11651,77116.25,1274019,2186749,0,58994,1158991,1869391,NA,NA,1111960,1565441
"57","Dispersed rural areas","RO",29298,4568255,4568255,29298,21.7,29.5,47.2,35.5,49.6,81.8,45.4,62.3,109,0,1,4,21,0,1,2,10,NA,NA,1,3,0,13934,134728,616157,0,10484,118687,546225,NA,NA,132987,418448,22.5679992250869,30.1544113233607,NA,35.5293939589626,NA,NA,NA,NA,NA,0.42786994158601,1.55942586392397,6.1629081563967,24.401826518003,0.242859253697528,0.810049351448201,2.96988762667583,11.2175539675434,NA,NA,NA,NA,48427.4758950628,105185.469641471,300278.805275975,913365.350901602,47193.4881557619,100209.858764671,279121.366143746,825505.91763726,NA,NA,NA,NA,13.7,18.9,30.9,26.2,36.7,66.4,34.9,48.5,91,0,0,3,14,0,0,1,7,NA,NA,1,2,0,0,72773,434873.25,0,0,55849,387073,NA,NA,75014,248802,32.8,43.4,64.6,46.8,63.9,99,57.6,77.4,128.4,1,2,7,28,0,1,4,14,NA,NA,1,4,5883.75,55215,257349,832626,0,50885,239284,731287,NA,NA,270708,554143
"58","Dispersed rural areas","SE",10436,1288065,1288065,10436,17.4,25.8,38.8,29.5,43.4,61.8,37.6,54.9,NA,0,1,6,23,0,1,2,9,NA,NA,NA,2,0,17340.5,80684,375901.5,0,13930,55112,267330.5,NA,NA,NA,523928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686177328007515,2.48586367923979,9.13397149988549,26.7142131802355,0.329966267230303,1.08922996898448,3.83944055618311,10.9607985621844,NA,NA,NA,NA,45406.4904954331,150228.201634234,400686.187787107,833790.171677671,42889.4643391444,140403.51650499,363241.300796155,723391.14824019,NA,NA,NA,NA,11,15.8,22,20.7,30,43.5,27.5,40.425,NA,0,1,3,9,0,0,1,3,NA,NA,NA,2,0,5964,32832,102303,0,0,17204,71918,NA,NA,NA,185029,26.8,41.9,68.1,42.6,61.5,82,52.8,70.7,NA,1,3,11,36,0,1,5,14,NA,NA,NA,5,9368,67171,541261.25,932604.5,0,56688,504418,786819.75,NA,NA,NA,1560801
"59","Dispersed rural areas","SI",5224,680774,680774,5224,17.1,27.5,39.4,26,41.3,67.4,31.1,49.1,87.15,0,2,13,56,0,1,4,19,NA,NA,1,4,0,23543,349924,1499751,0,12173,288347,1241182,NA,NA,211853,951696,16.8845656561502,26.6046664531842,37.6380979590877,25.4287998660348,39.0668024924571,65.851830122772,30.2625374940876,46.6006770235055,85.7149068560196,0.637938581673213,3.00194484513216,14.4957871481578,56.0178796487527,0.27257357067103,1.15004245168,5.01117257709607,19.601393413967,NA,NA,NA,4.13439996239574,17987.4700341082,85652.1697744038,379947.808785294,1447008.77746653,15436.1743868009,72651.41092198,313645.607764104,1193614.07020098,NA,NA,NA,901148.459255201,11.6,18.4,27.6,20.4,31.3,57.5,25.1,39.3,78.4,0,1,10,52,0,0,3,17,NA,NA,1,3,0,8197,191867,1263444.5,0,0,127454.75,1012446,NA,NA,82561,663232,23.7,37.2,51,32.7,50.9,76.2,37.5,58.2,95.4,1,4,17,60,0,1,6,21,NA,NA,2,5,7757,96880,457798,1686868,0,82561,370908,1420174.75,NA,NA,301430,1163549
"60","Dispersed rural areas","SK",6048,1040448,1040448,6048,14.1,18.7,50.7,23.3,31.5,76.8,29.6,39.2,86.4,1,3,13,60,0,1,7,31,NA,NA,1,4,5822,38437.5,242542.5,1120977.5,0,31632,198804,912806,NA,NA,129903,395914,14.4902965837793,19.2641591891185,49.3733442709294,23.5742287937504,31.6962343144492,NA,29.6995204950174,39.0779611282832,NA,0.767922087408501,3.18010703081749,14.6672856308052,67.2711341652826,0.451009565110414,1.86334348280741,7.97482334532817,34.1317913052839,NA,NA,NA,NA,19336.9133834656,76748.991442148,342234.645019261,1688772.46328312,17190.4546262764,67822.6226481285,296953.502423956,1463891.83428677,NA,NA,NA,NA,9.6,12.7,32.2,18.3,23.7,56.3,23.9,31,69.2,0,2,9,47,0,1,4,24,NA,NA,1,2,0,18399,138390,878938.25,0,12957,108078,726814,NA,NA,66939,255376,19.3,26.1,69.9,29.2,40,97.4,36.1,48.3,116.2,1,4,17,89,1,2,10,46,NA,NA,2,6,16894,82767,371161.25,2403201,16573,70489,321960.75,2203676.25,NA,NA,191962,1714149
"61","Dispersed rural areas","UK",30348,4179493,4179493,30348,9.8,12.7,19.3,15.2,19.6,31.4,18.9,24.2,37.7,1,7,36,129,1,4,21,75,NA,2,7,20,22184,251270,1689596,6666427,17953,225917,1581898,6327813,NA,392049,1464476,5636024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95899765832841,9.00072090083654,41.4149864588839,128.783515129706,1.21760223070119,5.42724727616484,24.3471590932202,74.5261611874933,NA,NA,NA,NA,348018.309952906,1138631.60845921,3690202.43591483,8071864.64162926,342842.932614793,1113623.3381714,3570720.6236266,7691298.03770003,NA,NA,NA,NA,6.7,8.1,11,11.4,14,20.7,14.7,17.9,26.5,1,4,19,56,0,2,8,26,NA,1,3,6,5853,65384,578588,1669400,0,47330,496515,1487293,NA,156783,448205,1378941,14.1,19.4,33.2,20.4,27.9,50.3,24.7,33.6,58.9,3,12,56,184,2,8,35,110,NA,4,13,33,131099,710158,5462966.25,13518149,123767,681219.5,5281816.75,13031043.5,NA,1000174,5096571,11696742.5
"62","Mostly unhinabited areas","AT",23055,443548,443548,23055,21.4,35,49,29.8,47.2,74.8,35.4,55,93.3,0,2,11,53,0,0,3,15,NA,NA,1,3,0,13168,256681,896718,0,0,206885,639348,NA,NA,218869,431383,21.5592436444308,34.2678781101483,NA,29.8736621515598,46.0781119518065,NA,35.1268548161643,53.4328688214125,NA,0.401780641554014,2.54364352899799,13.991588283568,56.4729025945332,0.117784320975407,0.756215787242869,4.39126092328226,18.2841180661394,NA,NA,NA,NA,22144.3638568994,106363.606026856,472101.791932327,1438738.64227772,20144.2148155329,93886.3291413782,405003.26693616,1172428.1405079,NA,NA,NA,NA,14.7,24.1,34.5,22.5,36,60.5,27.3,43,80.4,0,0,6,43,0,0,2,12,NA,NA,1,3,0,0,82508,719852,0,0,50690,480859,NA,NA,132226,324844,30.1,47.3,63.3,39.8,59.6,90.7,45.65,67.8,105.3,1,3,18,65,0,1,6,21,NA,NA,2,4,5323,41678,398268,2501953,0,27138,306720,2231195,NA,NA,301430,1931645
"63","Mostly unhinabited areas","BE",6887,168852,168852,6887,12.4,18.3,26.2,17.4,24.7,35.3,20.6,29,42.7,1,7,47,170,0,3,21,74,NA,2,6,17,8459,179771,2003702,5717824,0,147617,1812412,5070888,NA,272256,1499169,3956391,13.5777396773505,20.560034231161,27.397045933717,19.1436346623079,27.5306439959255,37.1991844929286,22.7047734110345,32.2209870182171,44.9829418662498,1.30607869613626,8.15528391727667,49.3139672612702,179.811035699903,0.544239926089119,3.57498874754223,22.0184362637102,80.0534550967711,NA,NA,NA,18.6620353919409,59727.9517151115,384037.23960036,2081132.88309881,5953774.63469192,54467.2082000805,351975.773908512,1890989.84851823,5263138.26157819,NA,NA,NA,4070793.95747163,9,12.7,18.1,13.8,19,27.6,16.9,22.8,35.2,0,3,24,125,0,1,8,53,NA,1,3,13,0,28383,700647,3644818,0,12019,569877.5,3157450,NA,135115,506522,2532434,17.3,28.3,35.2,24,37.6,45.5,28.2,43.8,55.4,2,11,67,211,1,5,31,93,NA,2,8,21,25059,420571.5,3112342.5,6743216,16434,375694,2886372,5884638.5,NA,607915,2466025,4540137
"64","Mostly unhinabited areas","BG",9995,160162,160162,9995,26.7,36.2,57.6,41.5,54.3,90.4,50.8,68.8,114.1,0,1,4,20,0,0,2,9,NA,NA,1,2,0,6398,92338,624265,0,0,83305,546482,NA,NA,122846,438388,25.8909878747768,34.4697724803636,56.5627233675902,39.7543986713453,53.7331576778512,NA,49.5948164982953,67.6366797367667,NA,0.329291592262834,1.22602739726027,5.11808668722918,20.5735630174448,0.196295001311172,0.64909903722481,2.54642799165845,9.4022552165932,NA,NA,NA,NA,34691.8319513992,84183.0167830072,262868.552097252,792380.385372311,33807.77681972,80405.6850688678,245963.857993781,717893.347716687,NA,NA,NA,NA,16.9,21.9,38,30.55,39.6,72.2,39.9,52.9,93.2,0,0,2,14,0,0,1,6,NA,NA,1,2,0,0,38017,364531,0,0,27773,320445,NA,NA,64841,187687,39.6,52.1,79.7,53.9,70.3,112.2,63.5,84.2,141.2,0,1,6,25,0,1,3,12,NA,NA,1,3,0,39908,188742,1439741,0,38017,173344,1372385,NA,NA,389361,1210603
"65","Mostly unhinabited areas","CH",9050,169736,169736,9050,14.3,20.1,32.2,20.5,27.9,48.8,24.2,33.6,59.9,1,5,27,119,0,2,12,48,NA,NA,3,8,5513,84544,698265,2891789,0,63823,579370.5,2340078,NA,NA,515692,1527009,15.6390329688458,21.0541476174766,34.1518328463025,21.7733869067258,29.1392150162605,49.7578233256351,25.8366852052599,34.3873297355894,NA,1.165174152802,6.31524838572843,32.9968303718716,121.783010086252,0.490550030635811,2.74859193099873,14.1587406325117,50.8365579488146,NA,NA,NA,NA,45040.3339715794,206660.606058821,913202.17253853,2900580.31104774,40213.1112256681,181072.55644059,778338.388397276,2397530.52290027,NA,NA,NA,NA,9.5,13.6,21.1,14.9,20.7,36.4,18.1,25,49.1,0,2,13,84,0,1,5,37,NA,NA,2,7,0,15246,300144.75,2069445,0,11557,244530,1739235,NA,NA,231149,1116865,21.6,29.6,47.5,29.6,39.2,64,34.4,45.4,74.2,2,9,46,153,1,4,20,63,NA,NA,4,10,21050,264771.5,1374952.75,3677665.75,14538,231149,1190703,3028535.25,NA,NA,905343,2051639
"66","Mostly unhinabited areas","CY",1693,39884,39884,1693,22.2,25.9,29.4,31.5,45.7,60.2,44.4,55,74.1,0,1,4,9,0,1,3,7,NA,1,2,3,0,77681,222313,490330,0,65815,222313,482972,NA,156304,263682,419986,21.424009627921,24.4050521512386,32.4097156754588,34.9082439073312,44.4883838130579,65.0748345201083,45.7860545582188,59.4976531942633,NA,0.484780864507071,1.68072409988968,4.59665530037108,8.45419215725604,0.338983050847458,1.29294955370575,3.57258549794404,6.06932604553204,NA,NA,NA,2.74761809246816,35234.0680222646,103171.052201384,263985.65936215,453550.013739846,34321.7084294454,100698.235909136,257362.17841741,438114.419090362,NA,NA,NA,387856.234705646,14.1,16.4,19.4,22.1,29.1,43.3,32,34.8,58,0,0,2,8,0,0,1,6,NA,1,1,3,0,0,163662,476051,0,0,156304,456827,NA,65815,156304,419986,32.9,36,43.9,50,61.7,80.1,63.1,80.8,87.1,1,2,7,10,0,2,5,7,NA,1,3,3,5295,163662,444432,502196,0,156304,444432,482972,NA,197867,419986,419986
"67","Mostly unhinabited areas","CZ",23641,429732,429732,23641,15.3,23,44.4,23,34.5,67.8,28.3,41.8,82,0,3,17,84,0,1,6,30,NA,NA,1,5,0,33523,299227,2086684,0,18680,217764,1757031,NA,NA,169161,1359275,15.0813914253535,22.150036301695,41.6775632254521,22.4378719760223,33.3748792270533,NA,27.4954878854728,40.781096590433,NA,0.737806353727439,3.71931808662143,19.104206807964,84.8030121098731,0.327929965653012,1.54089758267944,7.55765221114555,32.8847165209945,NA,NA,NA,5.78576182364823,39647.0879943779,146590.622622937,621963.784598308,2123335.69346011,36913.4679218676,132072.384144071,545054.372704383,1776779.80072929,NA,NA,NA,1245737.17159299,10.7,15.7,30.4,18.1,26.7,52.8,22.9,33.7,67.4,0,2,12,69,0,0,4,22,NA,NA,1,4,0,16698,184232,1371963,0,0,126189,1012640,NA,NA,90466,530913,20.7,30.5,58.2,28.4,42,82,33.9,49.8,96.3,1,4,22,98,0,2,9,41,NA,NA,2,8,10347,90233,780874,2495011,0,78695,674882,2116889,NA,NA,1127410,1610341
"68","Mostly unhinabited areas","DE",97497,1817831,1817831,97497,13,19.1,33.6,19,27.6,49.1,23,33.2,59.3,1,5,33,125,0,2,13,49,NA,NA,3,7,6847,73786,850447,3434845,0,51892,703337,2881274,NA,NA,633478,2017941,13.4337636997059,19.5550138599243,NA,19.3498898962555,28.0071750344232,NA,23.378722004411,33.5223624748394,NA,1.25568713483267,7.49535132803874,43.5016588450742,151.565081682511,0.551553472242469,3.28945319999494,18.9643377189629,63.3450045686315,NA,NA,NA,NA,76801.7777230116,341418.54345646,1562539.95689918,4127685.99240138,71971.9995846699,312441.649197313,1392794.39884841,3516576.10399592,NA,NA,NA,NA,9,13,22.5,14.6,20.7,37,18.1,25.6,46.8,0,3,20,91,0,1,7,34,NA,NA,2,6,0,29837,375592,2308916,0,13259,272565,1806213,NA,NA,196912,1097682,17.9,26.4,47.8,24.4,36,61.7,29,41.9,70.8,2,9,49,195,1,4,20,78,NA,NA,4,12,19006,210519,1958851,4547347,13259,173157,1790283,4044539,NA,NA,1600880,2995704
"69","Mostly unhinabited areas","DK",28840,467720,467720,28840,16.8,23.8,47.1,25.2,34.1,76.5,30.5,41.3,NA,0,2,12,40,0,1,5,17,NA,NA,1,2,0,29667,202475,720411,0,22151,155024,556415,NA,NA,213564,305004,16.5189224322245,25.1383387496793,NA,26.391782049089,NA,NA,32.2851359787908,NA,NA,0.674187548105704,3.2777409561276,14.5768921577012,40.5995788078337,0.326802360386556,1.66967630206106,7.19058624818267,17.5719939279911,NA,NA,NA,NA,43445.8390939023,125117.403386642,440997.00862268,946110.090404516,41103.1858761652,114336.678641067,391751.555868896,792947.485345933,NA,NA,NA,NA,12.1,16.6,32.9,20.2,26.2,61.7,25.5,32.8,NA,0,1,8,29,0,0,3,12,NA,NA,1,1,0,11706,127126.75,441805,0,0,84534,311521,NA,NA,91440,181907,21.7,34.1,66.7,31.1,45.3,93.4,37.5,54.1,NA,1,4,17,47.25,0,2,9,20,NA,NA,2,3,7996,63177,421699,890378,0,54696,354367,706342,NA,NA,305004,395471
"70","Mostly unhinabited areas","EE",12377,151781,151781,12377,26.6,48.9,60.7,43.8,79.4,NA,56.2,98.5,NA,0,1,3,10,0,0,1,3,NA,NA,NA,1,0,5581,37289,184185,0,0,30791,127244,NA,NA,NA,85364,27.9923705865689,47.337121905904,NA,NA,NA,NA,NA,NA,NA,0.27206962663311,0.945164414518286,3.01186578030188,9.40904329263874,0.11564688597387,0.375870497624867,1.0078863625882,2.75535804876763,NA,NA,NA,NA,16792.1458417061,49847.8007787536,117589.788827324,261199.426443362,15675.4204412937,45796.1333961431,103777.840171036,215317.345438494,NA,NA,NA,NA,17.7,31.2,38,33.7,62,NA,47.5,85.6,NA,0,0,2,8,0,0,0,2,NA,NA,NA,1,0,0,15956,139583,0,0,0,96453,NA,NA,NA,85364,36.9,66.1,78.8,55.1,96.1,NA,66.4,112.9,NA,0,1,4,12,0,0,1,4,NA,NA,NA,1,0,11774,106571,442036,0,0,85364,384249,NA,NA,NA,353458
"71","Mostly unhinabited areas","EL",11224,256084,256084,11224,31.7,40.3,72.1,53.5,66.1,NA,66.1,80.9,NA,0,0,2,9,0,0,1,4,NA,NA,NA,1,0,0,47532,215227,0,0,43619,187210,NA,NA,NA,159497,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377048156073788,1.18204183002452,3.93768060480155,11.7996477718249,0.214515549585292,0.569547492229112,1.87381484200497,5.39937676699833,NA,NA,NA,NA,59706.8930077631,142084.427355868,370664.317735587,715205.26310898,58586.8641344246,137829.161181487,356354.088084379,671040.315990066,NA,NA,NA,NA,17.6,23.7,45.1,34.5,48.4,NA,45.3,62.7,NA,0,0,1,4,0,0,0,2,NA,NA,NA,1,0,0,7730,103039,0,0,0,90763,NA,NA,NA,77999,51.25,65.6,108.975,81.2,94.7,NA,95,107.1,NA,0,1,4,15,0,1,2,6,NA,NA,NA,2,0,27397,107880,431875.5,0,19948,97269,373318,NA,NA,NA,822096
"72","Mostly unhinabited areas","ES",56791,1387644,1387644,56791,17.2,24.7,36.2,27.4,39.2,57.5,33.9,46.7,69.2,0,2,11,42,0,1,5,17,NA,NA,2,5,0,38024,356040,1157813,0,29599,307782,963087,NA,NA,348797,763312,17.1851298315706,23.6878452254325,NA,NA,NA,NA,NA,NA,NA,1.13248066506972,5.07247896434532,20.2113676130189,50.974924404242,0.69441585882258,2.88779975267432,10.2166477857433,23.8833966060459,NA,NA,NA,NA,209681.335325199,449564.09151915,1024130.47818893,1987765.84183912,206635.427479238,434478.668752216,955088.401448787,1800759.54958765,NA,NA,NA,NA,10.3,14.3,22.9,18,24.5,42.6,22.5,30.3,54.1,0,1,4,25,0,0,2,8,NA,NA,1,3,0,5592,117892,675508,0,0,92483,577443,NA,NA,150433,472744,28.1,39.9,53.8,40.5,57.7,76,48.2,68.4,86.5,1,5,22,67,1,2,10,35,NA,NA,3,7,15700,159370,729965,2506927,11773,140521,660945,2274776,NA,NA,662244,1597602
"73","Mostly unhinabited areas","FI",78273,740454,740454,78273,36.2,46.3,63.4,50.7,66.2,NA,62.6,78.05,NA,0,0,2,7,0,0,1,3,NA,NA,NA,NA,0,0,23985,111473,0,0,15963,84874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239986548793038,1.12349720576835,4.34458453867492,13.0524664597666,0.122803037055644,0.54459966453014,2.01748927009645,5.73814848727943,NA,NA,NA,NA,12533.6086184962,51739.8445075589,161542.444831144,354840.423221429,11730.7408090172,47755.047292607,145643.336905466,305080.956272773,NA,NA,NA,NA,23.6,31.1,44.2,36.1,49.1,NA,45.9,59.3,NA,0,0,1,4,0,0,0,2,NA,NA,NA,NA,0,0,7723,48629,0,0,0,31652,NA,NA,NA,NA,54.1,65.4,83.6,70.8,86.8,NA,82.7,95.8,NA,0,1,4,17,0,0,2,6,NA,NA,NA,NA,0,8987,70628,276143,0,0,56187,201566,NA,NA,NA,NA
"74","Mostly unhinabited areas","FR",253141,4130227,4130227,253141,23.4,32.2,51.2,34.1,47.1,73.2,40.8,57,81.9,0,1,7,33,0,0,3,12,NA,NA,1,3,0,10459,169259,874774,0,0,134144,733833,NA,NA,202627,541897,23.1058997725792,31.282924546278,NA,33.7581665123971,NA,NA,40.4652923919196,NA,NA,0.382355255534381,2.0745733830126,10.9881021067365,42.0451127746732,0.159782743176101,0.855047918673719,4.4564138968633,16.5262287036524,NA,NA,NA,NA,39834.1449474811,135103.592082953,572239.930066314,1687859.64467401,38288.8104024307,126629.028637167,526911.024978288,1510979.1224417,NA,NA,NA,NA,16,22.6,35.6,25.8,36.6,58.7,31.8,45.4,68.7,0,0,4,22,0,0,2,9,NA,NA,1,2,0,0,65462,520044,0,0,48552,407640,NA,NA,125275,294138,32.4,43.1,68.9,44.5,59,88.8,52.3,69.7,95.3,0,2,12,50,0,1,5,19,NA,NA,2,4,0,38053,379918,1334351,0,30914,313808,1088557,NA,NA,475641.5,846901
"75","Mostly unhinabited areas","HR",13312,191111,191111,13312,24.4,38.6,62,37.8,55.1,92.2,44.9,66.5,NA,0,1,5,24,0,0,2,9,NA,NA,NA,2,0,6836,69005,574850.5,0,0,55333,426910,NA,NA,NA,515742,27.1051624448618,41.4133336124034,NA,40.6870781901617,NA,NA,48.7776161497769,NA,NA,0.283557722998676,1.29667052132007,6.77926963911026,26.7886045282584,0.0980372663007362,0.496135753567299,2.6488323539723,9.57592184646619,NA,NA,NA,NA,10248.5657759103,53128.0957506371,262477.591054413,733730.511681693,8988.33785077782,47621.2755414393,233815.493734008,615412.41567466,NA,NA,NA,NA,16.3,26,44.8,28.7,42,77.7,36,52.2,NA,0,0,3,12,0,0,1,6,NA,NA,NA,1,0,0,35502,313998,0,0,14080,267996,NA,NA,NA,184937,35.4,56,82,50.9,76.2,110.5,58.8,89.4,NA,0,2,8,35,0,1,4,12,NA,NA,NA,2,0,17978.5,246839,1039866,0,14080,226233,885199,NA,NA,NA,700440
